instrument_id,instrument_type,balance_account,amount,currency,start_date,maturity_date,interest_rate,counterparty_id,counterparty_type,as_of_date,is_transactional,stable_portion,avg_life_days,data_source,version
CURR_ACC_00007143,current_account,40703,15132.297572605523,RUB,2024-02-25,,0.004844391188402642,CPTY_RETAIL_07143,retail,2024-12-31,True,0.5264354205277525,273,mock_generator,1.0
CURR_ACC_00007144,current_account,40702,43280.07292398629,RUB,2022-06-09,,0.0016808390097384556,CPTY_RETAIL_07144,retail,2024-12-31,True,0.6474068969971464,268,mock_generator,1.0
CURR_ACC_00007145,current_account,40702,1671.0149400783305,RUB,2024-05-09,,0.0010563338834434588,CPTY_RETAIL_07145,retail,2024-12-31,True,0.5067515084945954,338,mock_generator,1.0
CURR_ACC_00007146,current_account,40703,5703.113036081357,RUB,2023-11-01,,0.000462665138875078,CPTY_RETAIL_07146,retail,2024-12-31,True,0.6511510351164072,283,mock_generator,1.0
CURR_ACC_00007147,current_account,40703,22277630.05887158,RUB,2023-04-01,,0.0012393517173271197,CPTY_CORPORATE_07147,corporate,2024-12-31,True,0.3984652715488851,243,mock_generator,1.0
CURR_ACC_00007148,current_account,40702,31657.69329834159,CNY,2022-09-18,,0.0004783017969825909,CPTY_CORPORATE_07148,corporate,2024-12-31,True,0.3750499369612582,117,mock_generator,1.0
CURR_ACC_00007149,current_account,40802,288181699.1987096,RUB,2021-07-23,,0.0005992948571514844,CPTY_CORPORATE_07149,corporate,2024-12-31,True,0.39582202080636325,93,mock_generator,1.0
CURR_ACC_00007150,current_account,40802,2748040.4884879645,RUB,2024-05-31,,0.002214615913730953,CPTY_CORPORATE_07150,corporate,2024-12-31,True,0.49726332615846847,109,mock_generator,1.0
CURR_ACC_00007151,current_account,40702,121004.46243691457,USD,2021-06-21,,0.004543370109482269,CPTY_CORPORATE_07151,corporate,2024-12-31,True,0.46321090979816887,147,mock_generator,1.0
CURR_ACC_00007152,current_account,40802,122855.96232158924,RUB,2020-12-19,,0.0012607379289136088,CPTY_CORPORATE_07152,corporate,2024-12-31,True,0.3873342950343506,202,mock_generator,1.0
CURR_ACC_00007153,current_account,40703,1413.1110228273337,RUB,2020-02-03,,0.0046410478743570596,CPTY_RETAIL_07153,retail,2024-12-31,True,0.5366028166878192,191,mock_generator,1.0
CURR_ACC_00007154,current_account,40703,364487.0757697969,RUB,2024-11-09,,0.004044238984239209,CPTY_RETAIL_07154,retail,2024-12-31,True,0.5180543927914799,298,mock_generator,1.0
CURR_ACC_00007155,current_account,40802,119922297.20316006,RUB,2021-05-22,,0.0016045951799463886,CPTY_CORPORATE_07155,corporate,2024-12-31,True,0.3151783193591753,247,mock_generator,1.0
CURR_ACC_00007156,current_account,40702,1319.5451491438891,RUB,2023-04-02,,0.002183788170414479,CPTY_RETAIL_07156,retail,2024-12-31,True,0.5064867313505373,238,mock_generator,1.0
CURR_ACC_00007157,current_account,40702,122909.48147841776,USD,2024-04-05,,0.0007609096480212751,CPTY_GOVERNMENT_07157,government,2024-12-31,True,0.8408364321593718,359,mock_generator,1.0
CURR_ACC_00007158,current_account,40802,238114.1428085458,USD,2023-08-14,,0.0018326933069915425,CPTY_CORPORATE_07158,corporate,2024-12-31,True,0.3670311679216669,185,mock_generator,1.0
CURR_ACC_00007159,current_account,40703,5480.620057224867,RUB,2020-01-09,,0.003528229735556469,CPTY_RETAIL_07159,retail,2024-12-31,True,0.6423396726984645,253,mock_generator,1.0
CURR_ACC_00007160,current_account,40703,379211.71328666725,RUB,2021-02-22,,0.001173152825347172,CPTY_CORPORATE_07160,corporate,2024-12-31,True,0.36170353873192607,126,mock_generator,1.0
CURR_ACC_00007161,current_account,40817,635364.6834220443,RUB,2023-10-22,,0.004949166208952277,CPTY_CORPORATE_07161,corporate,2024-12-31,True,0.34394056547067575,178,mock_generator,1.0
CURR_ACC_00007162,current_account,40817,538136.0193794451,RUB,2022-12-27,,0.0013892612068774313,CPTY_CORPORATE_07162,corporate,2024-12-31,True,0.4750712475464607,97,mock_generator,1.0
CURR_ACC_00007163,current_account,40802,496304.87673838827,RUB,2024-08-31,,0.0005525892354792345,CPTY_CORPORATE_07163,corporate,2024-12-31,True,0.43673673653562695,190,mock_generator,1.0
CURR_ACC_00007164,current_account,40702,5246.519931041261,RUB,2022-03-06,,0.00065243519225405,CPTY_RETAIL_07164,retail,2024-12-31,True,0.6264366815319928,218,mock_generator,1.0
CURR_ACC_00007165,current_account,40802,10107.405013341504,RUB,2022-02-10,,0.0015253015588361013,CPTY_RETAIL_07165,retail,2024-12-31,True,0.6965966969888419,330,mock_generator,1.0
CURR_ACC_00007166,current_account,40802,504020.9750252736,RUB,2024-05-16,,0.0009343790419921727,CPTY_CORPORATE_07166,corporate,2024-12-31,True,0.3704807953202577,109,mock_generator,1.0
CURR_ACC_00007167,current_account,40802,7479377.446789389,RUB,2022-07-21,,0.0032988253856146344,CPTY_GOVERNMENT_07167,government,2024-12-31,True,0.8010700522629914,317,mock_generator,1.0
CURR_ACC_00007168,current_account,40703,5057672.792043166,RUB,2022-09-26,,0.0021482609550915214,CPTY_CORPORATE_07168,corporate,2024-12-31,True,0.4930245752862581,199,mock_generator,1.0
CURR_ACC_00007169,current_account,40817,24059.36105401744,RUB,2022-08-07,,0.0037991506669611047,CPTY_RETAIL_07169,retail,2024-12-31,True,0.6199964594008853,345,mock_generator,1.0
CURR_ACC_00007170,current_account,40817,14958.595908089279,RUB,2022-12-04,,0.004432038247829642,CPTY_RETAIL_07170,retail,2024-12-31,True,0.5297983757586655,263,mock_generator,1.0
CURR_ACC_00007171,current_account,40802,29678.774886823543,USD,2021-12-07,,0.001309030345910898,CPTY_CORPORATE_07171,corporate,2024-12-31,True,0.3430573841451149,112,mock_generator,1.0
CURR_ACC_00007172,current_account,40703,14473.205643746898,CNY,2020-03-08,,0.0019507893756325505,CPTY_CORPORATE_07172,corporate,2024-12-31,True,0.3945212916480076,92,mock_generator,1.0
CURR_ACC_00007173,current_account,40817,217666.6440077207,RUB,2024-10-21,,0.0037138532025917737,CPTY_CORPORATE_07173,corporate,2024-12-31,True,0.30703357767261685,136,mock_generator,1.0
CURR_ACC_00007174,current_account,40802,2940.391409815768,USD,2021-05-08,,0.0035759334794253084,CPTY_RETAIL_07174,retail,2024-12-31,True,0.662566964222209,344,mock_generator,1.0
CURR_ACC_00007175,current_account,40817,3030.1872184323365,RUB,2024-10-27,,0.004121476206813518,CPTY_RETAIL_07175,retail,2024-12-31,True,0.6719591359681263,207,mock_generator,1.0
CURR_ACC_00007176,current_account,40702,94482.90370396398,RUB,2021-06-04,,0.0031560805828887706,CPTY_RETAIL_07176,retail,2024-12-31,True,0.574182096988057,236,mock_generator,1.0
CURR_ACC_00007177,current_account,40703,674585.4149354487,RUB,2021-10-21,,0.004456846519179371,CPTY_RETAIL_07177,retail,2024-12-31,True,0.5641541262636468,188,mock_generator,1.0
CURR_ACC_00007178,current_account,40817,88138880.89789641,RUB,2023-10-13,,0.0014364428873054275,CPTY_GOVERNMENT_07178,government,2024-12-31,True,0.7764661569792866,228,mock_generator,1.0
CURR_ACC_00007179,current_account,40817,39331.58248220807,RUB,2021-10-12,,0.004722995627985873,CPTY_RETAIL_07179,retail,2024-12-31,True,0.6794737906923405,236,mock_generator,1.0
CURR_ACC_00007180,current_account,40703,6892957.201649551,RUB,2022-03-31,,0.0008833328460921835,CPTY_CORPORATE_07180,corporate,2024-12-31,True,0.37149741539475156,152,mock_generator,1.0
CURR_ACC_00007181,current_account,40703,27474.896264353163,RUB,2024-02-26,,0.0044164162004867585,CPTY_RETAIL_07181,retail,2024-12-31,True,0.6007754830862221,269,mock_generator,1.0
CURR_ACC_00007182,current_account,40802,37157521.294654086,RUB,2024-01-23,,0.0016390695472420912,CPTY_CORPORATE_07182,corporate,2024-12-31,True,0.3258254828846991,198,mock_generator,1.0
CURR_ACC_00007183,current_account,40702,1000.0,RUB,2020-07-29,,0.000934398553768574,CPTY_CORPORATE_07183,corporate,2024-12-31,True,0.4522977653822867,111,mock_generator,1.0
CURR_ACC_00007184,current_account,40702,953912.7278476926,USD,2023-04-03,,0.0030225509760432416,CPTY_GOVERNMENT_07184,government,2024-12-31,True,0.8541386097829229,258,mock_generator,1.0
CURR_ACC_00007185,current_account,40817,68211.41326704169,RUB,2021-01-31,,0.0025043868429374914,CPTY_RETAIL_07185,retail,2024-12-31,True,0.6496788796007723,234,mock_generator,1.0
CURR_ACC_00007186,current_account,40702,166645.53843193842,RUB,2022-06-26,,0.0031946039200189754,CPTY_CORPORATE_07186,corporate,2024-12-31,True,0.35532985720797483,110,mock_generator,1.0
CURR_ACC_00007187,current_account,40802,102777.08350903685,RUB,2023-03-15,,0.004267203286674621,CPTY_RETAIL_07187,retail,2024-12-31,True,0.5388535767233259,227,mock_generator,1.0
CURR_ACC_00007188,current_account,40817,2605.144189005615,USD,2021-10-26,,0.0002607731581889228,CPTY_RETAIL_07188,retail,2024-12-31,True,0.5664132462426343,332,mock_generator,1.0
CURR_ACC_00007189,current_account,40802,504037.1346199961,RUB,2023-06-15,,8.520968254338401e-05,CPTY_RETAIL_07189,retail,2024-12-31,True,0.5212890528588496,273,mock_generator,1.0
CURR_ACC_00007190,current_account,40702,36.37436065802678,USD,2024-05-09,,0.0011414913014550388,CPTY_RETAIL_07190,retail,2024-12-31,True,0.5242105747540626,242,mock_generator,1.0
CURR_ACC_00007191,current_account,40703,6051.684194892361,RUB,2024-04-23,,0.004474796497694673,CPTY_RETAIL_07191,retail,2024-12-31,True,0.5455937404962198,330,mock_generator,1.0
CURR_ACC_00007192,current_account,40802,2821.5272306010734,RUB,2022-01-27,,0.0003561975957781033,CPTY_RETAIL_07192,retail,2024-12-31,True,0.539726469861713,195,mock_generator,1.0
CURR_ACC_00007193,current_account,40703,45264.383386362475,RUB,2022-05-27,,0.0005391719965566077,CPTY_CORPORATE_07193,corporate,2024-12-31,True,0.41398188669449276,201,mock_generator,1.0
CURR_ACC_00007194,current_account,40817,1778.3004681112122,EUR,2021-10-12,,0.0030165673992623493,CPTY_RETAIL_07194,retail,2024-12-31,True,0.5993774028029181,263,mock_generator,1.0
CURR_ACC_00007195,current_account,40802,15751.939729064325,RUB,2023-02-04,,0.004846716101815692,CPTY_RETAIL_07195,retail,2024-12-31,True,0.6251809504702571,344,mock_generator,1.0
CURR_ACC_00007196,current_account,40817,78734.88468887845,RUB,2022-12-13,,0.003819671734301109,CPTY_CORPORATE_07196,corporate,2024-12-31,True,0.4157504416324056,245,mock_generator,1.0
CURR_ACC_00007197,current_account,40703,43435392.00417835,RUB,2020-08-05,,0.004496545420260972,CPTY_CORPORATE_07197,corporate,2024-12-31,True,0.44648650430518927,244,mock_generator,1.0
CURR_ACC_00007198,current_account,40702,153320613.2534059,RUB,2022-09-26,,0.0029440432044277516,CPTY_CORPORATE_07198,corporate,2024-12-31,True,0.42931777722014225,145,mock_generator,1.0
CURR_ACC_00007199,current_account,40703,32.35667765053604,USD,2021-10-17,,0.001698824420681204,CPTY_RETAIL_07199,retail,2024-12-31,True,0.5996744684960383,232,mock_generator,1.0
CURR_ACC_00007200,current_account,40802,303028.0545054314,RUB,2021-01-03,,0.0036300683060725898,CPTY_CORPORATE_07200,corporate,2024-12-31,True,0.4391157995509658,242,mock_generator,1.0
CURR_ACC_00007201,current_account,40703,705415.3685349238,RUB,2020-05-06,,0.002301827827676342,CPTY_RETAIL_07201,retail,2024-12-31,True,0.600102289575191,301,mock_generator,1.0
CURR_ACC_00007202,current_account,40802,413.3071181936494,RUB,2021-05-06,,0.0007378279981379637,CPTY_RETAIL_07202,retail,2024-12-31,True,0.5747449356448993,298,mock_generator,1.0
CURR_ACC_00007203,current_account,40817,2259073.460215474,RUB,2023-05-11,,0.0042303016251427775,CPTY_CORPORATE_07203,corporate,2024-12-31,True,0.4749655574579196,149,mock_generator,1.0
CURR_ACC_00007204,current_account,40817,59110835.18359308,RUB,2022-03-08,,0.0034135649220190297,CPTY_CORPORATE_07204,corporate,2024-12-31,True,0.48029201109626873,243,mock_generator,1.0
CURR_ACC_00007205,current_account,40802,1429603.4886721612,RUB,2020-10-24,,0.0026327745418196296,CPTY_CORPORATE_07205,corporate,2024-12-31,True,0.3175005540350199,195,mock_generator,1.0
CURR_ACC_00007206,current_account,40702,769938.3384437748,RUB,2020-03-11,,0.0008157092450126213,CPTY_RETAIL_07206,retail,2024-12-31,True,0.5748774182760632,252,mock_generator,1.0
CURR_ACC_00007207,current_account,40702,1836.30308389688,RUB,2024-11-07,,0.004386691679342117,CPTY_RETAIL_07207,retail,2024-12-31,True,0.5157033064809592,213,mock_generator,1.0
CURR_ACC_00007208,current_account,40703,500000000.0,RUB,2023-08-12,,2.9910304881230478e-05,CPTY_CORPORATE_07208,corporate,2024-12-31,True,0.4147076199282931,176,mock_generator,1.0
CURR_ACC_00007209,current_account,40703,5068.144708833224,RUB,2023-01-25,,0.0012351127687333608,CPTY_RETAIL_07209,retail,2024-12-31,True,0.5188507146048398,218,mock_generator,1.0
CURR_ACC_00007210,current_account,40702,5262.07821867933,RUB,2022-05-25,,0.0020830951520902615,CPTY_RETAIL_07210,retail,2024-12-31,True,0.5062237791722275,333,mock_generator,1.0
CURR_ACC_00007211,current_account,40703,172557.23839403765,EUR,2021-11-27,,0.003251913525855346,CPTY_CORPORATE_07211,corporate,2024-12-31,True,0.3702785098760271,190,mock_generator,1.0
CURR_ACC_00007212,current_account,40802,615744.399964279,RUB,2021-10-01,,0.00313163865068094,CPTY_CORPORATE_07212,corporate,2024-12-31,True,0.3887452114739309,97,mock_generator,1.0
CURR_ACC_00007213,current_account,40817,45218821.74506931,RUB,2020-11-23,,0.0008761082953870208,CPTY_CORPORATE_07213,corporate,2024-12-31,True,0.30538101088404973,115,mock_generator,1.0
CURR_ACC_00007214,current_account,40817,138234.99165608105,RUB,2020-01-06,,5.818545197269598e-05,CPTY_CORPORATE_07214,corporate,2024-12-31,True,0.47146081917603067,208,mock_generator,1.0
CURR_ACC_00007215,current_account,40702,640380.2749016037,RUB,2023-03-25,,0.00010283590525109021,CPTY_RETAIL_07215,retail,2024-12-31,True,0.6227271446048276,363,mock_generator,1.0
CURR_ACC_00007216,current_account,40817,387815.3478922178,RUB,2022-02-17,,0.000666053611791817,CPTY_RETAIL_07216,retail,2024-12-31,True,0.6479604142177586,343,mock_generator,1.0
CURR_ACC_00007217,current_account,40703,837458.9138598697,RUB,2021-07-27,,0.0002984217699896374,CPTY_RETAIL_07217,retail,2024-12-31,True,0.6355883083062513,266,mock_generator,1.0
CURR_ACC_00007218,current_account,40703,10000000.0,RUB,2021-12-02,,0.002552929903284038,CPTY_RETAIL_07218,retail,2024-12-31,True,0.5894694809143519,311,mock_generator,1.0
CURR_ACC_00007219,current_account,40702,144580.2422802389,RUB,2023-04-01,,0.0009353443293298047,CPTY_CORPORATE_07219,corporate,2024-12-31,True,0.4171332079202247,262,mock_generator,1.0
CURR_ACC_00007220,current_account,40802,4504.598910924129,RUB,2021-02-04,,0.004544676843589937,CPTY_RETAIL_07220,retail,2024-12-31,True,0.5730143015264699,275,mock_generator,1.0
CURR_ACC_00007221,current_account,40703,479097.70369496517,RUB,2024-02-18,,0.004461259390576714,CPTY_CORPORATE_07221,corporate,2024-12-31,True,0.3193706106281666,239,mock_generator,1.0
CURR_ACC_00007222,current_account,40702,2184.942553560449,USD,2024-09-28,,0.003931630606276262,CPTY_RETAIL_07222,retail,2024-12-31,True,0.6529346333110897,268,mock_generator,1.0
CURR_ACC_00007223,current_account,40703,16051.436361039567,EUR,2020-01-18,,0.004266980482350713,CPTY_CORPORATE_07223,corporate,2024-12-31,True,0.46633233044538946,176,mock_generator,1.0
CURR_ACC_00007224,current_account,40802,1631.7824035588567,RUB,2021-10-10,,0.0036365959009604567,CPTY_RETAIL_07224,retail,2024-12-31,True,0.56224265582012,250,mock_generator,1.0
CURR_ACC_00007225,current_account,40802,185473.7425089728,RUB,2021-05-29,,0.0024154364102923808,CPTY_RETAIL_07225,retail,2024-12-31,True,0.6661253773497551,290,mock_generator,1.0
CURR_ACC_00007226,current_account,40702,19582.24851000936,RUB,2022-03-05,,0.0015738974314417093,CPTY_RETAIL_07226,retail,2024-12-31,True,0.5026252535742771,310,mock_generator,1.0
CURR_ACC_00007227,current_account,40703,556483.7210621813,RUB,2024-09-28,,0.0035217525438188636,CPTY_CORPORATE_07227,corporate,2024-12-31,True,0.4892985365288406,141,mock_generator,1.0
CURR_ACC_00007228,current_account,40702,82449.1030772765,RUB,2022-09-03,,0.0006698610698141383,CPTY_RETAIL_07228,retail,2024-12-31,True,0.5734582595244665,312,mock_generator,1.0
CURR_ACC_00007229,current_account,40817,46322.233929787166,RUB,2024-01-05,,0.0021444473659606835,CPTY_RETAIL_07229,retail,2024-12-31,True,0.6489413562804164,337,mock_generator,1.0
CURR_ACC_00007230,current_account,40702,40783146.13883265,RUB,2020-07-10,,0.0005488008227963908,CPTY_CORPORATE_07230,corporate,2024-12-31,True,0.4769667775216405,260,mock_generator,1.0
CURR_ACC_00007231,current_account,40702,12720.369425443925,RUB,2023-04-09,,0.003195344457921181,CPTY_CORPORATE_07231,corporate,2024-12-31,True,0.4982388926132711,114,mock_generator,1.0
CURR_ACC_00007232,current_account,40703,2.8696289047915635,USD,2021-08-14,,0.003985709700785172,CPTY_RETAIL_07232,retail,2024-12-31,True,0.5988326243438985,296,mock_generator,1.0
CURR_ACC_00007233,current_account,40802,5947.007735817226,RUB,2024-08-26,,0.004016255343471045,CPTY_RETAIL_07233,retail,2024-12-31,True,0.5234222208079921,238,mock_generator,1.0
CURR_ACC_00007234,current_account,40802,6097.155695095388,RUB,2023-09-30,,0.004381379717681632,CPTY_RETAIL_07234,retail,2024-12-31,True,0.5724585830112354,251,mock_generator,1.0
CURR_ACC_00007235,current_account,40702,156.8484441436003,RUB,2022-05-27,,0.0018522336099705899,CPTY_RETAIL_07235,retail,2024-12-31,True,0.6479093559154491,272,mock_generator,1.0
CURR_ACC_00007236,current_account,40802,59495541.20535014,RUB,2024-04-09,,0.0005313305926192813,CPTY_CORPORATE_07236,corporate,2024-12-31,True,0.42493648472761303,189,mock_generator,1.0
CURR_ACC_00007237,current_account,40703,28498.99973416966,RUB,2020-07-13,,0.003662810215204359,CPTY_RETAIL_07237,retail,2024-12-31,True,0.5423950601574686,266,mock_generator,1.0
CURR_ACC_00007238,current_account,40703,5681.268046522416,RUB,2022-01-31,,0.001600268898592398,CPTY_RETAIL_07238,retail,2024-12-31,True,0.5813529225451514,246,mock_generator,1.0
CURR_ACC_00007239,current_account,40802,82153.6595816612,RUB,2021-03-14,,0.0008543600927395572,CPTY_RETAIL_07239,retail,2024-12-31,True,0.6961406841692226,294,mock_generator,1.0
CURR_ACC_00007240,current_account,40802,112.3293860030105,RUB,2024-01-21,,0.0017089786957098173,CPTY_RETAIL_07240,retail,2024-12-31,True,0.5505351766206786,220,mock_generator,1.0
CURR_ACC_00007241,current_account,40703,871794.3320553524,RUB,2020-07-07,,0.0025320947144910487,CPTY_CORPORATE_07241,corporate,2024-12-31,True,0.43848615318562584,177,mock_generator,1.0
CURR_ACC_00007242,current_account,40702,9959.775385645995,RUB,2021-08-20,,0.0016234241697083512,CPTY_RETAIL_07242,retail,2024-12-31,True,0.6779203760202268,249,mock_generator,1.0
CURR_ACC_00007243,current_account,40703,2363.9469162006676,RUB,2022-05-14,,0.0018071678876247844,CPTY_RETAIL_07243,retail,2024-12-31,True,0.536040114499084,272,mock_generator,1.0
CURR_ACC_00007244,current_account,40702,9860.591015602819,RUB,2024-01-14,,0.0005728310848089652,CPTY_RETAIL_07244,retail,2024-12-31,True,0.6131600048081686,323,mock_generator,1.0
CURR_ACC_00007245,current_account,40817,1164.0037214266495,USD,2022-02-16,,0.00042703001045031776,CPTY_RETAIL_07245,retail,2024-12-31,True,0.5290114393836776,199,mock_generator,1.0
CURR_ACC_00007246,current_account,40702,4172473.13757518,RUB,2020-01-11,,0.004837347455727471,CPTY_CORPORATE_07246,corporate,2024-12-31,True,0.3475942945849117,266,mock_generator,1.0
CURR_ACC_00007247,current_account,40802,4481044.03579062,RUB,2022-07-10,,0.0031669543194064644,CPTY_CORPORATE_07247,corporate,2024-12-31,True,0.3805268927304319,194,mock_generator,1.0
CURR_ACC_00007248,current_account,40802,61357.63041429977,RUB,2020-05-11,,0.00132316383357939,CPTY_CORPORATE_07248,corporate,2024-12-31,True,0.4275918680705868,152,mock_generator,1.0
CURR_ACC_00007249,current_account,40817,3082.277270116867,RUB,2020-08-06,,0.0021219265398518855,CPTY_RETAIL_07249,retail,2024-12-31,True,0.6799006151977076,264,mock_generator,1.0
CURR_ACC_00007250,current_account,40703,17144.003973554663,RUB,2021-01-14,,0.004311453492744902,CPTY_RETAIL_07250,retail,2024-12-31,True,0.5669069844019434,224,mock_generator,1.0
CURR_ACC_00007251,current_account,40703,100878.14764570491,RUB,2020-11-06,,0.004693212353783555,CPTY_CORPORATE_07251,corporate,2024-12-31,True,0.47038830681116545,156,mock_generator,1.0
CURR_ACC_00007252,current_account,40702,18768795.224912547,RUB,2020-06-13,,0.0035620481605900234,CPTY_GOVERNMENT_07252,government,2024-12-31,True,0.754733041579459,357,mock_generator,1.0
CURR_ACC_00007253,current_account,40817,293.3172470455035,USD,2023-04-16,,0.00402813824813042,CPTY_RETAIL_07253,retail,2024-12-31,True,0.6328318980989956,206,mock_generator,1.0
CURR_ACC_00007254,current_account,40817,8536653.909926137,RUB,2020-08-23,,0.0012523170202106565,CPTY_CORPORATE_07254,corporate,2024-12-31,True,0.3295423089784188,91,mock_generator,1.0
CURR_ACC_00007255,current_account,40817,540330.6397103565,RUB,2024-07-03,,0.002135056320146255,CPTY_RETAIL_07255,retail,2024-12-31,True,0.6517353149797117,242,mock_generator,1.0
CURR_ACC_00007256,current_account,40802,785981.9989351789,RUB,2024-08-24,,0.004216317428875228,CPTY_RETAIL_07256,retail,2024-12-31,True,0.589624161694603,219,mock_generator,1.0
CURR_ACC_00007257,current_account,40703,1291.1310347006058,USD,2020-06-20,,0.00012079205675554206,CPTY_CORPORATE_07257,corporate,2024-12-31,True,0.48350827950638425,170,mock_generator,1.0
CURR_ACC_00007258,current_account,40802,66403.40829193301,RUB,2021-09-24,,0.002523984872899861,CPTY_CORPORATE_07258,corporate,2024-12-31,True,0.338066597937213,171,mock_generator,1.0
CURR_ACC_00007259,current_account,40702,1809263.3855168598,RUB,2023-08-03,,0.00014871311794244723,CPTY_CORPORATE_07259,corporate,2024-12-31,True,0.4226258658300799,116,mock_generator,1.0
CURR_ACC_00007260,current_account,40802,534309.8843712367,RUB,2023-02-22,,0.0017046676720070097,CPTY_CORPORATE_07260,corporate,2024-12-31,True,0.34940575252900063,269,mock_generator,1.0
CURR_ACC_00007261,current_account,40703,11643.574589751663,RUB,2023-04-17,,0.0030200869151994648,CPTY_RETAIL_07261,retail,2024-12-31,True,0.5012707023363665,273,mock_generator,1.0
CURR_ACC_00007262,current_account,40802,149.42963291450158,RUB,2020-04-09,,0.002134620960286249,CPTY_RETAIL_07262,retail,2024-12-31,True,0.5432559755160324,342,mock_generator,1.0
CURR_ACC_00007263,current_account,40703,117119.1079628684,RUB,2022-09-28,,0.00377517289964342,CPTY_CORPORATE_07263,corporate,2024-12-31,True,0.49271797581509796,124,mock_generator,1.0
CURR_ACC_00007264,current_account,40802,3398039.2953335615,RUB,2024-04-04,,0.004391109349002375,CPTY_CORPORATE_07264,corporate,2024-12-31,True,0.30694081299677317,104,mock_generator,1.0
CURR_ACC_00007265,current_account,40702,732742.1713761818,RUB,2020-04-18,,0.0036750449053468952,CPTY_CORPORATE_07265,corporate,2024-12-31,True,0.3231781804825311,229,mock_generator,1.0
CURR_ACC_00007266,current_account,40802,36573.3184480352,RUB,2021-05-30,,0.0009009300613979476,CPTY_RETAIL_07266,retail,2024-12-31,True,0.593602542301638,282,mock_generator,1.0
CURR_ACC_00007267,current_account,40802,8091352.361025188,RUB,2020-10-18,,0.00025264748760957744,CPTY_CORPORATE_07267,corporate,2024-12-31,True,0.47012813018246613,246,mock_generator,1.0
CURR_ACC_00007268,current_account,40817,1076739.0906455114,RUB,2020-03-18,,0.0007469819337372597,CPTY_CORPORATE_07268,corporate,2024-12-31,True,0.37431788305314306,135,mock_generator,1.0
CURR_ACC_00007269,current_account,40703,9364.842786882808,USD,2022-02-17,,0.002501841573936933,CPTY_RETAIL_07269,retail,2024-12-31,True,0.6952656215756898,195,mock_generator,1.0
CURR_ACC_00007270,current_account,40702,39802295.06653777,RUB,2020-03-24,,0.003133652274949871,CPTY_CORPORATE_07270,corporate,2024-12-31,True,0.49068231736579415,115,mock_generator,1.0
CURR_ACC_00007271,current_account,40802,1038976.6810359958,RUB,2020-05-01,,0.003011908389641477,CPTY_CORPORATE_07271,corporate,2024-12-31,True,0.4829461977726446,187,mock_generator,1.0
CURR_ACC_00007272,current_account,40702,30124.871376567044,RUB,2021-01-16,,0.001081403816371473,CPTY_CORPORATE_07272,corporate,2024-12-31,True,0.3298177468603363,238,mock_generator,1.0
CURR_ACC_00007273,current_account,40817,406972.2351059594,RUB,2021-05-05,,0.003405182878105417,CPTY_RETAIL_07273,retail,2024-12-31,True,0.6207061050813458,180,mock_generator,1.0
CURR_ACC_00007274,current_account,40703,655864.4035679321,RUB,2022-09-27,,0.002116346356625179,CPTY_CORPORATE_07274,corporate,2024-12-31,True,0.3791779583612328,194,mock_generator,1.0
CURR_ACC_00007275,current_account,40702,4033.725215569028,RUB,2021-09-26,,0.00411762120009042,CPTY_RETAIL_07275,retail,2024-12-31,True,0.6399441959349883,231,mock_generator,1.0
CURR_ACC_00007276,current_account,40802,520359.72625043086,RUB,2023-04-28,,0.003028596425025339,CPTY_CORPORATE_07276,corporate,2024-12-31,True,0.3438270237173452,143,mock_generator,1.0
CURR_ACC_00007277,current_account,40703,21692.889077596978,RUB,2024-11-24,,0.004927127636147782,CPTY_CORPORATE_07277,corporate,2024-12-31,True,0.415895024064176,190,mock_generator,1.0
CURR_ACC_00007278,current_account,40802,17346603.144983035,RUB,2021-07-03,,0.0022770159538236787,CPTY_CORPORATE_07278,corporate,2024-12-31,True,0.3995608116257364,203,mock_generator,1.0
CURR_ACC_00007279,current_account,40702,17484.244563802604,RUB,2021-04-21,,0.0008531936567143011,CPTY_RETAIL_07279,retail,2024-12-31,True,0.6029799379806157,305,mock_generator,1.0
CURR_ACC_00007280,current_account,40817,4819.031991646346,USD,2024-07-13,,0.00493645578945365,CPTY_RETAIL_07280,retail,2024-12-31,True,0.5734545003930512,235,mock_generator,1.0
CURR_ACC_00007281,current_account,40702,858310.1599671763,RUB,2022-06-18,,0.0009754376063621312,CPTY_CORPORATE_07281,corporate,2024-12-31,True,0.4270441045067095,99,mock_generator,1.0
CURR_ACC_00007282,current_account,40703,718271.3979571667,RUB,2023-01-13,,0.0032760073405285074,CPTY_RETAIL_07282,retail,2024-12-31,True,0.6181143161541363,226,mock_generator,1.0
CURR_ACC_00007283,current_account,40802,3968.5721582159067,RUB,2023-10-13,,0.0006103790605249326,CPTY_RETAIL_07283,retail,2024-12-31,True,0.6743945789303221,291,mock_generator,1.0
CURR_ACC_00007284,current_account,40817,49646.71713128082,RUB,2023-11-07,,0.0032318154287925226,CPTY_RETAIL_07284,retail,2024-12-31,True,0.6407750213226229,285,mock_generator,1.0
CURR_ACC_00007285,current_account,40702,19087.707544906392,RUB,2024-02-10,,0.0028054204021723387,CPTY_RETAIL_07285,retail,2024-12-31,True,0.5257551626942721,288,mock_generator,1.0
CURR_ACC_00007286,current_account,40702,11487.192089398453,RUB,2022-09-01,,0.0006478527136133899,CPTY_RETAIL_07286,retail,2024-12-31,True,0.5652152619582116,346,mock_generator,1.0
