instrument_id,instrument_type,balance_account,amount,currency,start_date,maturity_date,interest_rate,counterparty_id,counterparty_type,as_of_date,off_balance_type,notional_amount,draw_down_probability,expiry_date,settlement_date,derivative_type,pay_leg_currency,receive_leg_currency,pay_leg_amount,receive_leg_amount,is_payer,utilized_amount,available_amount,data_source,version
OFF_BAL_00001606,off_balance,99999,439870.155259687,EUR,2024-10-27,,,CPTY_OFF_BAL_0106,corporate,2024-12-31,credit_line,439870.155259687,0.33532794557041457,2025-08-30,,,,,,,,105018.13841423811,334852.0168454489,mock_generator,1.0
OFF_BAL_00001607,off_balance,99999,108310559.74352112,RUB,2024-09-28,,0.14287465645131603,CPTY_OFF_BAL_0107,bank,2024-12-31,swap,108310559.74352112,,2025-02-08,2025-02-08,IRS,RUB,RUB,,,False,,,mock_generator,1.0
OFF_BAL_00001608,off_balance,99999,174202482.6476167,RUB,2024-12-23,,,CPTY_OFF_BAL_0108,corporate,2024-12-31,credit_line,174202482.6476167,0.47920500001633276,2027-01-16,,,,,,,,33242764.733784817,140959717.9138319,mock_generator,1.0
OFF_BAL_00001609,off_balance,99999,360285.19617377303,USD,2024-12-04,,,CPTY_OFF_BAL_0109,corporate,2024-12-31,forward,360285.19617377303,,2026-11-20,2026-11-20,FX_FORWARD,USD,RUB,360285.19617377303,30624241.67477071,,,,mock_generator,1.0
OFF_BAL_00001610,off_balance,99999,14383786.97857371,RUB,2024-11-21,,,CPTY_OFF_BAL_0110,bank,2024-12-31,guarantee,14383786.97857371,0.5879697288538072,2027-07-25,,,,,,,,4887175.7570473375,9496611.221526373,mock_generator,1.0
OFF_BAL_00001611,off_balance,99999,28700803.247604743,RUB,2024-09-20,,,CPTY_OFF_BAL_0111,corporate,2024-12-31,guarantee,28700803.247604743,0.4407847143956748,2026-09-08,,,,,,,,10164198.55541959,18536604.692185152,mock_generator,1.0
OFF_BAL_00001612,off_balance,99999,429734233.0401245,RUB,2024-11-22,,,CPTY_OFF_BAL_0112,corporate,2024-12-31,guarantee,429734233.0401245,0.40937950532915945,2025-07-10,,,,,,,,116096522.48471336,313637710.5554111,mock_generator,1.0
OFF_BAL_00001613,off_balance,99999,87769206.59239471,RUB,2024-10-22,,0.12241905232408988,CPTY_OFF_BAL_0113,bank,2024-12-31,swap,87769206.59239471,,2025-10-30,2025-10-30,IRS,RUB,RUB,,,False,,,mock_generator,1.0
OFF_BAL_00001614,off_balance,99999,15703823.308717327,RUB,2024-09-11,,,CPTY_OFF_BAL_0114,corporate,2024-12-31,guarantee,15703823.308717327,0.4221329221169507,2027-12-06,,,,,,,,2315935.907402224,13387887.401315104,mock_generator,1.0
OFF_BAL_00001615,off_balance,99999,22702.02573468343,USD,2024-11-13,,,CPTY_OFF_BAL_0115,corporate,2024-12-31,credit_line,22702.02573468343,0.2587809053368475,2027-09-04,,,,,,,,1459.3643853793315,21242.661349304097,mock_generator,1.0
OFF_BAL_00001616,off_balance,99999,38953876.88645313,RUB,2024-12-03,,,CPTY_OFF_BAL_0116,bank,2024-12-31,guarantee,38953876.88645313,0.5597034543569744,2027-02-02,,,,,,,,10944511.986512326,28009364.899940804,mock_generator,1.0
OFF_BAL_00001617,off_balance,99999,238836644.88595617,RUB,2024-11-11,,0.05662397963486876,CPTY_OFF_BAL_0117,corporate,2024-12-31,swap,238836644.88595617,,2026-07-16,2026-07-16,IRS,RUB,RUB,,,False,,,mock_generator,1.0
OFF_BAL_00001618,off_balance,99999,6455032.404520062,RUB,2024-08-26,,,CPTY_OFF_BAL_0118,government,2024-12-31,credit_line,6455032.404520062,0.3277715370811917,2026-03-30,,,,,,,,2392907.1135539575,4062125.2909661043,mock_generator,1.0
OFF_BAL_00001619,off_balance,99999,633541.2214673572,EUR,2024-12-10,,,CPTY_OFF_BAL_0119,corporate,2024-12-31,credit_line,633541.2214673572,0.28941044804913185,2026-10-12,,,,,,,,3395.31836464357,630145.9031027136,mock_generator,1.0
OFF_BAL_00001620,off_balance,99999,321294.03445387783,USD,2024-08-15,,,CPTY_OFF_BAL_0120,bank,2024-12-31,guarantee,321294.03445387783,0.3840211587665081,2027-03-29,,,,,,,,106313.53218781324,214980.50226606458,mock_generator,1.0
OFF_BAL_00001621,off_balance,99999,23490.491684997127,EUR,2024-11-27,,,CPTY_OFF_BAL_0121,corporate,2024-12-31,credit_line,23490.491684997127,0.5152333644999991,2025-05-13,,,,,,,,8611.50084447516,14878.990840521967,mock_generator,1.0
OFF_BAL_00001622,off_balance,99999,70134932.29163356,RUB,2024-12-09,,0.0786930215929651,CPTY_OFF_BAL_0122,corporate,2024-12-31,swap,70134932.29163356,,2025-08-26,2025-08-26,IRS,RUB,RUB,,,True,,,mock_generator,1.0
OFF_BAL_00001623,off_balance,99999,117647.05882352941,USD,2024-07-09,,,CPTY_OFF_BAL_0123,bank,2024-12-31,forward,117647.05882352941,,2025-02-07,2025-02-07,FX_FORWARD,USD,EUR,117647.05882352941,10000000.0,,,,mock_generator,1.0
OFF_BAL_00001624,off_balance,99999,61759756.88395263,RUB,2024-07-09,,,CPTY_OFF_BAL_0124,corporate,2024-12-31,forward,61759756.88395263,,2025-07-01,2025-07-01,FX_FORWARD,RUB,USD,61759756.88395263,726585.3751053251,,,,mock_generator,1.0
OFF_BAL_00001625,off_balance,99999,12812471.72165454,RUB,2024-08-11,,,CPTY_OFF_BAL_0125,corporate,2024-12-31,credit_line,12812471.72165454,0.3777564455879654,2025-06-26,,,,,,,,5854434.232382798,6958037.489271742,mock_generator,1.0
OFF_BAL_00001626,off_balance,99999,13064466.607715437,RUB,2024-09-25,,,CPTY_OFF_BAL_0126,corporate,2024-12-31,credit_line,13064466.607715437,0.45776501372105555,2027-12-10,,,,,,,,3347495.3201946695,9716971.287520768,mock_generator,1.0
OFF_BAL_00001627,off_balance,99999,304987820.2060293,RUB,2024-10-02,,,CPTY_OFF_BAL_0127,corporate,2024-12-31,forward,304987820.2060293,,2026-08-21,2026-08-21,FX_FORWARD,RUB,USD,304987820.2060293,3588092.002423874,,,,mock_generator,1.0
OFF_BAL_00001628,off_balance,99999,3930278.5360272685,RUB,2024-09-06,,,CPTY_OFF_BAL_0128,bank,2024-12-31,credit_line,3930278.5360272685,0.330511678610269,2027-05-03,,,,,,,,1817985.6226068544,2112292.913420414,mock_generator,1.0
OFF_BAL_00001629,off_balance,99999,149834.5064883808,USD,2024-09-12,,,CPTY_OFF_BAL_0129,corporate,2024-12-31,guarantee,149834.5064883808,0.2769870502945075,2027-05-20,,,,,,,,56457.72408574953,93376.78240263127,mock_generator,1.0
OFF_BAL_00001630,off_balance,99999,30843444.502372455,RUB,2024-08-23,,,CPTY_OFF_BAL_0130,government,2024-12-31,forward,30843444.502372455,,2026-04-23,2026-04-23,FX_FORWARD,RUB,EUR,30843444.502372455,342704.9389152495,,,,mock_generator,1.0
OFF_BAL_00001631,off_balance,99999,19886876.570627116,RUB,2024-07-15,,,CPTY_OFF_BAL_0131,corporate,2024-12-31,guarantee,19886876.570627116,0.5003987044785121,2025-05-24,,,,,,,,7191179.3590635685,12695697.211563546,mock_generator,1.0
OFF_BAL_00001632,off_balance,99999,11764.70588235294,EUR,2024-09-02,,,CPTY_OFF_BAL_0132,bank,2024-12-31,guarantee,11764.70588235294,0.46404069883674376,2026-05-29,,,,,,,,4571.605528947808,7193.100353405132,mock_generator,1.0
OFF_BAL_00001633,off_balance,99999,12611516.062750684,RUB,2024-09-13,,,CPTY_OFF_BAL_0133,bank,2024-12-31,credit_line,12611516.062750684,0.31781542723676093,2025-06-28,,,,,,,,4915654.196328048,7695861.866422636,mock_generator,1.0
OFF_BAL_00001634,off_balance,99999,2317776054.8167586,RUB,2024-10-28,,,CPTY_OFF_BAL_0134,corporate,2024-12-31,credit_line,2317776054.8167586,0.49934863471966606,2025-11-12,,,,,,,,741971628.6004188,1575804426.2163398,mock_generator,1.0
OFF_BAL_00001635,off_balance,99999,1000000.0,RUB,2024-10-28,,,CPTY_OFF_BAL_0135,bank,2024-12-31,credit_line,1000000.0,0.5883694433260034,2025-07-29,,,,,,,,332933.9653406569,667066.0346593431,mock_generator,1.0
OFF_BAL_00001636,off_balance,99999,2765377.423523762,RUB,2024-09-29,,,CPTY_OFF_BAL_0136,bank,2024-12-31,credit_line,2765377.423523762,0.28320951064833155,2027-04-18,,,,,,,,513144.8105247025,2252232.6129990593,mock_generator,1.0
OFF_BAL_00001637,off_balance,99999,297679.0965920106,USD,2024-12-03,,0.08676050904513435,CPTY_OFF_BAL_0137,bank,2024-12-31,swap,297679.0965920106,,2025-02-24,2025-02-24,IRS,USD,USD,,,True,,,mock_generator,1.0
OFF_BAL_00001638,off_balance,99999,262998.036703509,USD,2024-10-13,,0.1341516208674058,CPTY_OFF_BAL_0138,corporate,2024-12-31,swap,262998.036703509,,2025-08-10,2025-08-10,IRS,USD,USD,,,False,,,mock_generator,1.0
OFF_BAL_00001639,off_balance,99999,43675240.42830637,RUB,2024-09-05,,0.0957002441232927,CPTY_OFF_BAL_0139,corporate,2024-12-31,swap,43675240.42830637,,2026-01-08,2026-01-08,IRS,RUB,RUB,,,True,,,mock_generator,1.0
OFF_BAL_00001640,off_balance,99999,31470.092324837162,USD,2024-12-10,,,CPTY_OFF_BAL_0140,corporate,2024-12-31,credit_line,31470.092324837162,0.3739201661164568,2027-04-02,,,,,,,,6079.682044314103,25390.410280523058,mock_generator,1.0
OFF_BAL_00001641,off_balance,99999,354779052.5516192,RUB,2024-11-09,,,CPTY_OFF_BAL_0141,corporate,2024-12-31,credit_line,354779052.5516192,0.30779713648929946,2027-03-07,,,,,,,,87506901.10521771,267272151.44640148,mock_generator,1.0
OFF_BAL_00001642,off_balance,99999,884883.1558099379,EUR,2024-09-28,,,CPTY_OFF_BAL_0142,bank,2024-12-31,forward,884883.1558099379,,2025-03-17,2025-03-17,FX_FORWARD,EUR,RUB,884883.1558099379,79639484.02289441,,,,mock_generator,1.0
OFF_BAL_00001643,off_balance,99999,1889272.5569075681,RUB,2024-12-07,,,CPTY_OFF_BAL_0143,corporate,2024-12-31,credit_line,1889272.5569075681,0.2754398051435672,2027-10-08,,,,,,,,638016.0151218176,1251256.5417857505,mock_generator,1.0
OFF_BAL_00001644,off_balance,99999,9066792.664167827,RUB,2024-10-12,,,CPTY_OFF_BAL_0144,bank,2024-12-31,guarantee,9066792.664167827,0.5941244801542367,2025-05-22,,,,,,,,3238383.607724022,5828409.056443805,mock_generator,1.0
OFF_BAL_00001645,off_balance,99999,4214088.720382698,RUB,2024-07-31,,,CPTY_OFF_BAL_0145,bank,2024-12-31,credit_line,4214088.720382698,0.30358387733208014,2025-04-15,,,,,,,,891005.656488581,3323083.063894117,mock_generator,1.0
OFF_BAL_00001646,off_balance,99999,24469401.794449795,RUB,2024-11-16,,0.059993493248340884,CPTY_OFF_BAL_0146,corporate,2024-12-31,swap,24469401.794449795,,2026-08-18,2026-08-18,IRS,RUB,RUB,,,True,,,mock_generator,1.0
OFF_BAL_00001647,off_balance,99999,71869486.52507892,RUB,2024-08-30,,,CPTY_OFF_BAL_0147,corporate,2024-12-31,credit_line,71869486.52507892,0.2720558271092222,2026-07-06,,,,,,,,31435330.377928387,40434156.14715053,mock_generator,1.0
OFF_BAL_00001648,off_balance,99999,34107.5191842235,EUR,2024-08-13,,,CPTY_OFF_BAL_0148,bank,2024-12-31,credit_line,34107.5191842235,0.3332904930610855,2026-07-08,,,,,,,,2422.8159033934785,31684.70328083002,mock_generator,1.0
OFF_BAL_00001649,off_balance,99999,160551693.0354215,RUB,2024-11-10,,,CPTY_OFF_BAL_0149,bank,2024-12-31,credit_line,160551693.0354215,0.33260483166623467,2026-12-30,,,,,,,,44415887.79189686,116135805.24352464,mock_generator,1.0
OFF_BAL_00001650,off_balance,99999,59878.27546034721,USD,2024-08-03,,,CPTY_OFF_BAL_0150,government,2024-12-31,credit_line,59878.27546034721,0.4585026209987838,2026-10-18,,,,,,,,10186.383181473604,49691.89227887361,mock_generator,1.0
OFF_BAL_00001651,off_balance,99999,77768.25776738525,EUR,2024-09-17,,,CPTY_OFF_BAL_0151,bank,2024-12-31,guarantee,77768.25776738525,0.518121979023379,2025-09-23,,,,,,,,20828.10368696389,56940.15408042136,mock_generator,1.0
OFF_BAL_00001652,off_balance,99999,2793400.513768227,RUB,2024-08-03,,,CPTY_OFF_BAL_0152,government,2024-12-31,guarantee,2793400.513768227,0.2769193764355692,2026-04-12,,,,,,,,443580.89837292006,2349819.6153953066,mock_generator,1.0
OFF_BAL_00001653,off_balance,99999,778435.1065524211,USD,2024-12-12,,,CPTY_OFF_BAL_0153,corporate,2024-12-31,credit_line,778435.1065524211,0.2875564928944167,2025-05-16,,,,,,,,329456.8508164445,448978.2557359766,mock_generator,1.0
OFF_BAL_00001654,off_balance,99999,19796.718055623212,USD,2024-08-21,,,CPTY_OFF_BAL_0154,corporate,2024-12-31,guarantee,19796.718055623212,0.23816795544357997,2026-04-16,,,,,,,,5288.777773847826,14507.940281775387,mock_generator,1.0
OFF_BAL_00001655,off_balance,99999,569319.4335436649,EUR,2024-07-14,,,CPTY_OFF_BAL_0155,corporate,2024-12-31,forward,569319.4335436649,,2026-08-04,2026-08-04,FX_FORWARD,EUR,USD,569319.4335436649,48392151.85121151,,,,mock_generator,1.0
OFF_BAL_00001656,off_balance,99999,38659751.59374539,RUB,2024-12-29,,,CPTY_OFF_BAL_0156,government,2024-12-31,guarantee,38659751.59374539,0.5149768351517021,2026-01-28,,,,,,,,18722663.87414144,19937087.71960395,mock_generator,1.0
OFF_BAL_00001657,off_balance,99999,1241003.3829937675,USD,2024-12-10,,,CPTY_OFF_BAL_0157,bank,2024-12-31,credit_line,1241003.3829937675,0.5902731878837433,2025-05-19,,,,,,,,564934.1687227427,676069.2142710248,mock_generator,1.0
OFF_BAL_00001658,off_balance,99999,223131.17343976616,USD,2024-08-24,,,CPTY_OFF_BAL_0158,corporate,2024-12-31,guarantee,223131.17343976616,0.27832784371868524,2027-06-03,,,,,,,,108324.69715504372,114806.47628472245,mock_generator,1.0
OFF_BAL_00001659,off_balance,99999,1000000.0,RUB,2024-10-06,,,CPTY_OFF_BAL_0159,corporate,2024-12-31,credit_line,1000000.0,0.2908672875184652,2027-10-20,,,,,,,,68951.40718157061,931048.5928184293,mock_generator,1.0
OFF_BAL_00001660,off_balance,99999,12321427.229577068,RUB,2024-07-27,,,CPTY_OFF_BAL_0160,government,2024-12-31,guarantee,12321427.229577068,0.2869500102528521,2027-01-07,,,,,,,,3828515.494243212,8492911.735333856,mock_generator,1.0
OFF_BAL_00001661,off_balance,99999,3063895.3555858405,RUB,2024-11-27,,,CPTY_OFF_BAL_0161,corporate,2024-12-31,credit_line,3063895.3555858405,0.41132949921198647,2025-12-03,,,,,,,,166121.8624426864,2897773.4931431543,mock_generator,1.0
OFF_BAL_00001662,off_balance,99999,203542.9590758002,EUR,2024-07-11,,,CPTY_OFF_BAL_0162,corporate,2024-12-31,credit_line,203542.9590758002,0.40493990489622234,2026-06-25,,,,,,,,70740.16444207878,132802.7946337214,mock_generator,1.0
OFF_BAL_00001663,off_balance,99999,30052529.999307707,RUB,2024-09-07,,,CPTY_OFF_BAL_0163,corporate,2024-12-31,forward,30052529.999307707,,2025-04-20,2025-04-20,FX_FORWARD,RUB,EUR,30052529.999307707,333916.99999230786,,,,mock_generator,1.0
OFF_BAL_00001664,off_balance,99999,5182578.531509879,EUR,2024-11-28,,,CPTY_OFF_BAL_0164,corporate,2024-12-31,guarantee,5182578.531509879,0.5636354475161064,2027-06-04,,,,,,,,924522.833088209,4258055.69842167,mock_generator,1.0
OFF_BAL_00001665,off_balance,99999,1847111.7831287605,EUR,2024-12-27,,,CPTY_OFF_BAL_0165,corporate,2024-12-31,forward,1847111.7831287605,,2026-05-30,2026-05-30,FX_FORWARD,EUR,USD,1847111.7831287605,157004501.56594464,,,,mock_generator,1.0
OFF_BAL_00001666,off_balance,99999,3614114.100770435,RUB,2024-09-11,,,CPTY_OFF_BAL_0166,bank,2024-12-31,credit_line,3614114.100770435,0.5091532880058673,2025-05-25,,,,,,,,1502783.0220352116,2111331.078735223,mock_generator,1.0
OFF_BAL_00001667,off_balance,99999,4283753.491695353,RUB,2024-10-18,,,CPTY_OFF_BAL_0167,bank,2024-12-31,credit_line,4283753.491695353,0.4379679285931515,2025-08-28,,,,,,,,87922.74725814768,4195830.744437206,mock_generator,1.0
OFF_BAL_00001668,off_balance,99999,51018332.90560848,RUB,2024-11-14,,,CPTY_OFF_BAL_0168,corporate,2024-12-31,guarantee,51018332.90560848,0.34239358424794203,2026-10-17,,,,,,,,7555661.744903372,43462671.16070511,mock_generator,1.0
OFF_BAL_00001669,off_balance,99999,3763228.477919379,USD,2024-12-08,,,CPTY_OFF_BAL_0169,corporate,2024-12-31,guarantee,3763228.477919379,0.23572257545505898,2025-11-11,,,,,,,,1517764.3469356254,2245464.130983753,mock_generator,1.0
OFF_BAL_00001670,off_balance,99999,164727.53412911604,EUR,2024-08-27,,,CPTY_OFF_BAL_0170,bank,2024-12-31,guarantee,164727.53412911604,0.5086488595041576,2025-12-25,,,,,,,,7714.061260444832,157013.4728686712,mock_generator,1.0
OFF_BAL_00001671,off_balance,99999,51297465.93561517,RUB,2024-07-06,,,CPTY_OFF_BAL_0171,corporate,2024-12-31,guarantee,51297465.93561517,0.24032940306905598,2025-07-06,,,,,,,,7493638.444658925,43803827.49095624,mock_generator,1.0
OFF_BAL_00001672,off_balance,99999,92089512.94388601,RUB,2024-11-06,,,CPTY_OFF_BAL_0172,bank,2024-12-31,credit_line,92089512.94388601,0.2047694771025925,2027-07-29,,,,,,,,45951081.98445352,46138430.95943249,mock_generator,1.0
OFF_BAL_00001673,off_balance,99999,53346167.92052193,RUB,2024-12-05,,,CPTY_OFF_BAL_0173,corporate,2024-12-31,forward,53346167.92052193,,2025-03-13,2025-03-13,FX_FORWARD,RUB,USD,53346167.92052193,627601.9755355521,,,,mock_generator,1.0
OFF_BAL_00001674,off_balance,99999,1000000.0,RUB,2024-12-26,,,CPTY_OFF_BAL_0174,bank,2024-12-31,credit_line,1000000.0,0.3731790432419381,2025-10-28,,,,,,,,57246.19198274078,942753.8080172592,mock_generator,1.0
OFF_BAL_00001675,off_balance,99999,208363484.53238606,RUB,2024-07-09,,,CPTY_OFF_BAL_0175,corporate,2024-12-31,forward,208363484.53238606,,2025-06-25,2025-06-25,FX_FORWARD,RUB,EUR,208363484.53238606,2315149.828137623,,,,mock_generator,1.0
OFF_BAL_00001676,off_balance,99999,11671137.398715049,EUR,2024-10-21,,,CPTY_OFF_BAL_0176,bank,2024-12-31,credit_line,11671137.398715049,0.28331276501716257,2026-06-23,,,,,,,,2582647.003397431,9088490.395317618,mock_generator,1.0
OFF_BAL_00001677,off_balance,99999,692878186.4575078,RUB,2024-10-26,,,CPTY_OFF_BAL_0177,corporate,2024-12-31,guarantee,692878186.4575078,0.3907853186733137,2025-09-19,,,,,,,,332034264.58640015,360843921.8711077,mock_generator,1.0
OFF_BAL_00001678,off_balance,99999,151311.93720037324,USD,2024-08-19,,,CPTY_OFF_BAL_0178,bank,2024-12-31,credit_line,151311.93720037324,0.5138941455339452,2025-07-22,,,,,,,,64324.9765237113,86986.96067666194,mock_generator,1.0
OFF_BAL_00001679,off_balance,99999,873137467.2328985,RUB,2024-08-04,,,CPTY_OFF_BAL_0179,government,2024-12-31,guarantee,873137467.2328985,0.4980087975670804,2025-09-18,,,,,,,,343609947.3903668,529527519.8425317,mock_generator,1.0
OFF_BAL_00001680,off_balance,99999,268755783.4432331,RUB,2024-11-07,,,CPTY_OFF_BAL_0180,bank,2024-12-31,credit_line,268755783.4432331,0.29718708307385805,2026-06-08,,,,,,,,29202750.166150052,239553033.277083,mock_generator,1.0
OFF_BAL_00001681,off_balance,99999,8015325.683237902,RUB,2024-09-14,,,CPTY_OFF_BAL_0181,bank,2024-12-31,credit_line,8015325.683237902,0.5154380830892762,2025-11-12,,,,,,,,2402968.8244665884,5612356.858771313,mock_generator,1.0
OFF_BAL_00001682,off_balance,99999,292718.8117993154,USD,2024-07-22,,,CPTY_OFF_BAL_0182,corporate,2024-12-31,guarantee,292718.8117993154,0.3755946517543218,2027-08-09,,,,,,,,109071.9517285488,183646.8600707666,mock_generator,1.0
OFF_BAL_00001683,off_balance,99999,336073092.60350275,RUB,2024-11-20,,,CPTY_OFF_BAL_0183,bank,2024-12-31,credit_line,336073092.60350275,0.5032208663433565,2025-11-10,,,,,,,,33842155.427273326,302230937.1762294,mock_generator,1.0
OFF_BAL_00001684,off_balance,99999,2540476.470876316,RUB,2024-07-30,,,CPTY_OFF_BAL_0184,bank,2024-12-31,credit_line,2540476.470876316,0.3838398103160851,2027-02-02,,,,,,,,905116.518697447,1635359.952178869,mock_generator,1.0
OFF_BAL_00001685,off_balance,99999,24533425.01517148,RUB,2024-11-28,,,CPTY_OFF_BAL_0185,corporate,2024-12-31,guarantee,24533425.01517148,0.45290388698584455,2026-12-23,,,,,,,,2719269.1346671074,21814155.880504373,mock_generator,1.0
OFF_BAL_00001686,off_balance,99999,13421851.464501586,RUB,2024-08-13,,,CPTY_OFF_BAL_0186,corporate,2024-12-31,guarantee,13421851.464501586,0.34137342189781944,2027-03-02,,,,,,,,1401615.5455375607,12020235.918964025,mock_generator,1.0
OFF_BAL_00001687,off_balance,99999,618611.7309262779,USD,2024-10-24,,,CPTY_OFF_BAL_0187,bank,2024-12-31,guarantee,618611.7309262779,0.3787431562018956,2027-04-09,,,,,,,,110206.16125521691,508405.569671061,mock_generator,1.0
OFF_BAL_00001688,off_balance,99999,1553447.2277094047,RUB,2024-08-22,,,CPTY_OFF_BAL_0188,bank,2024-12-31,guarantee,1553447.2277094047,0.383713008663207,2027-02-08,,,,,,,,405900.09268388175,1147547.135025523,mock_generator,1.0
OFF_BAL_00001689,off_balance,99999,1000000.0,RUB,2024-12-04,,,CPTY_OFF_BAL_0189,bank,2024-12-31,credit_line,1000000.0,0.4907790248528113,2027-09-16,,,,,,,,30980.397615943457,969019.6023840565,mock_generator,1.0
OFF_BAL_00001690,off_balance,99999,9522287.424597993,RUB,2024-08-25,,,CPTY_OFF_BAL_0190,corporate,2024-12-31,credit_line,9522287.424597993,0.5755480521193477,2026-02-25,,,,,,,,827995.1023885794,8694292.322209414,mock_generator,1.0
OFF_BAL_00001691,off_balance,99999,20975414.934077635,RUB,2024-11-14,,,CPTY_OFF_BAL_0191,corporate,2024-12-31,forward,20975414.934077635,,2026-12-26,2026-12-26,FX_FORWARD,RUB,EUR,20975414.934077635,233060.16593419595,,,,mock_generator,1.0
OFF_BAL_00001692,off_balance,99999,41713688.17154842,RUB,2024-07-27,,,CPTY_OFF_BAL_0192,corporate,2024-12-31,guarantee,41713688.17154842,0.21559366783589798,2027-03-10,,,,,,,,11999943.781092776,29713744.39045564,mock_generator,1.0
OFF_BAL_00001693,off_balance,99999,132175804.09362651,RUB,2024-09-08,,,CPTY_OFF_BAL_0193,bank,2024-12-31,credit_line,132175804.09362651,0.5402106576926461,2025-07-24,,,,,,,,25534039.61821586,106641764.47541066,mock_generator,1.0
OFF_BAL_00001694,off_balance,99999,2460090.865914416,RUB,2024-11-29,,,CPTY_OFF_BAL_0194,bank,2024-12-31,guarantee,2460090.865914416,0.39216832607798796,2025-06-22,,,,,,,,386817.2362560739,2073273.629658342,mock_generator,1.0
OFF_BAL_00001695,off_balance,99999,30215.837325220422,USD,2024-10-09,,,CPTY_OFF_BAL_0195,corporate,2024-12-31,credit_line,30215.837325220422,0.33493775161184763,2026-10-05,,,,,,,,14568.955066171842,15646.88225904858,mock_generator,1.0
OFF_BAL_00001696,off_balance,99999,17337747.233712766,RUB,2024-10-02,,0.13980350363566763,CPTY_OFF_BAL_0196,bank,2024-12-31,swap,17337747.233712766,,2026-10-15,2026-10-15,IRS,RUB,RUB,,,True,,,mock_generator,1.0
OFF_BAL_00001697,off_balance,99999,16865162.391106937,RUB,2024-08-04,,,CPTY_OFF_BAL_0197,corporate,2024-12-31,guarantee,16865162.391106937,0.3907783529297532,2027-05-26,,,,,,,,631757.0670308814,16233405.324076056,mock_generator,1.0
OFF_BAL_00001698,off_balance,99999,1021537.7505258537,USD,2024-10-30,,,CPTY_OFF_BAL_0198,government,2024-12-31,guarantee,1021537.7505258537,0.23508824636897796,2026-08-26,,,,,,,,432124.16417382966,589413.586352024,mock_generator,1.0
OFF_BAL_00001699,off_balance,99999,1308180669.112736,RUB,2024-09-19,,,CPTY_OFF_BAL_0199,corporate,2024-12-31,forward,1308180669.112736,,2025-05-31,2025-05-31,FX_FORWARD,RUB,EUR,1308180669.112736,14535340.767919289,,,,mock_generator,1.0
OFF_BAL_00001700,off_balance,99999,350637166.4331285,RUB,2024-12-31,,0.06184992733461118,CPTY_OFF_BAL_0200,bank,2024-12-31,swap,350637166.4331285,,2026-09-26,2026-09-26,IRS,RUB,RUB,,,False,,,mock_generator,1.0
OFF_BAL_00001701,off_balance,99999,14486.379466301589,USD,2024-11-25,,,CPTY_OFF_BAL_0201,corporate,2024-12-31,credit_line,14486.379466301589,0.26732154452219303,2026-03-13,,,,,,,,2510.243302852228,11976.13616344936,mock_generator,1.0
OFF_BAL_00001702,off_balance,99999,6244935.412501893,RUB,2024-08-29,,,CPTY_OFF_BAL_0202,bank,2024-12-31,credit_line,6244935.412501893,0.4659674225120934,2026-03-16,,,,,,,,785971.9070893428,5458963.505412551,mock_generator,1.0
OFF_BAL_00001703,off_balance,99999,3492504.510631417,RUB,2024-07-11,,,CPTY_OFF_BAL_0203,bank,2024-12-31,guarantee,3492504.510631417,0.4241001295558634,2025-04-08,,,,,,,,1149136.9078610877,2343367.6027703295,mock_generator,1.0
OFF_BAL_00001704,off_balance,99999,58998520.9291529,RUB,2024-10-25,,,CPTY_OFF_BAL_0204,corporate,2024-12-31,guarantee,58998520.9291529,0.25399267004508486,2026-03-29,,,,,,,,1652564.077997485,57345956.851155415,mock_generator,1.0
OFF_BAL_00001705,off_balance,99999,208208134.15477717,RUB,2024-07-22,,,CPTY_OFF_BAL_0205,corporate,2024-12-31,forward,208208134.15477717,,2025-03-13,2025-03-13,FX_FORWARD,RUB,USD,208208134.15477717,2449507.4606444375,,,,mock_generator,1.0
OFF_BAL_00001706,off_balance,99999,1649096.973677289,RUB,2024-10-15,,,CPTY_OFF_BAL_0206,bank,2024-12-31,credit_line,1649096.973677289,0.5399141064206969,2026-02-12,,,,,,,,552301.901356214,1096795.072321075,mock_generator,1.0
OFF_BAL_00001707,off_balance,99999,156458.31991304902,USD,2024-09-01,,,CPTY_OFF_BAL_0207,government,2024-12-31,guarantee,156458.31991304902,0.523247212020894,2026-10-22,,,,,,,,56274.95118390486,100183.36872914416,mock_generator,1.0
OFF_BAL_00001708,off_balance,99999,15008222.861964604,RUB,2024-11-22,,,CPTY_OFF_BAL_0208,corporate,2024-12-31,guarantee,15008222.861964604,0.5056865299850855,2027-09-17,,,,,,,,6982783.556417134,8025439.30554747,mock_generator,1.0
OFF_BAL_00001709,off_balance,99999,10000000.0,RUB,2024-08-02,,0.1427166388390469,CPTY_OFF_BAL_0209,corporate,2024-12-31,swap,10000000.0,,2026-03-06,2026-03-06,IRS,RUB,RUB,,,True,,,mock_generator,1.0
OFF_BAL_00001710,off_balance,99999,878119.3530642418,USD,2024-08-26,,,CPTY_OFF_BAL_0210,bank,2024-12-31,credit_line,878119.3530642418,0.5257039453058996,2027-12-12,,,,,,,,216668.99144158198,661450.3616226598,mock_generator,1.0
OFF_BAL_00001711,off_balance,99999,22011757.993603226,RUB,2024-08-17,,,CPTY_OFF_BAL_0211,bank,2024-12-31,guarantee,22011757.993603226,0.5410833927265588,2026-10-07,,,,,,,,7184178.873426186,14827579.12017704,mock_generator,1.0
