instrument_id,instrument_type,balance_account,amount,currency,start_date,maturity_date,interest_rate,counterparty_id,counterparty_type,as_of_date,account_type,correspondent_bank,is_required_reserve,data_source,version
CORR_ACC_00003184,correspondent_account,30114,633673945.5026625,RUB,2015-12-11,,0.0006817413830718314,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00003185,correspondent_account,30114,17543.4557125002,USD,2021-08-13,,3.838334078272743e-05,BANK_035,bank,2024-12-31,nostro,Bank_035,False,mock_generator,1.0
CORR_ACC_00003186,correspondent_account,30110,69997.28271135433,USD,2023-01-23,,0.000450643605623456,BANK_036,bank,2024-12-31,nostro,Bank_036,False,mock_generator,1.0
CORR_ACC_00003187,correspondent_account,30102,230524.69913911275,USD,2015-04-17,,0.0002326650795900638,BANK_037,bank,2024-12-31,nostro,Bank_037,False,mock_generator,1.0
CORR_ACC_00003188,correspondent_account,30109,108585266.5218377,RUB,2021-03-08,,0.0006717334626270801,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00003189,correspondent_account,30110,3028779.6773943687,RUB,2017-07-01,,0.000309543229082926,BANK_039,bank,2024-12-31,nostro,Bank_039,False,mock_generator,1.0
CORR_ACC_00003190,correspondent_account,30110,25266351.58265768,RUB,2020-05-26,,0.0007363649709167407,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00003191,correspondent_account,30110,-431626.5183652245,EUR,2019-12-15,,0.0009233358370936255,BANK_041,bank,2024-12-31,loro,Bank_041,False,mock_generator,1.0
CORR_ACC_00003192,correspondent_account,30110,10000000.0,RUB,2018-11-08,,0.0008035905579571606,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00003193,correspondent_account,30109,133507564.62724102,RUB,2019-01-29,,0.0002636124824262869,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00003194,correspondent_account,30114,11784115.942152383,RUB,2016-07-11,,0.0008891527405354145,BANK_044,bank,2024-12-31,nostro,Bank_044,False,mock_generator,1.0
CORR_ACC_00003195,correspondent_account,30110,18890.52593999771,USD,2021-12-15,,0.000493981712038265,BANK_045,bank,2024-12-31,nostro,Bank_045,False,mock_generator,1.0
CORR_ACC_00003196,correspondent_account,30102,125400584.17188932,RUB,2016-07-20,,0.0009686214670860385,BANK_046,bank,2024-12-31,nostro,Bank_046,False,mock_generator,1.0
CORR_ACC_00003197,correspondent_account,30102,183204915.30890715,RUB,2017-06-03,,0.0006239757249053758,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00003198,correspondent_account,30110,7145965.198434464,RUB,2020-12-01,,0.00022207954494491891,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00003199,correspondent_account,30109,3221.993328599143,EUR,2022-11-23,,0.0007348526264015398,BANK_049,bank,2024-12-31,nostro,Bank_049,False,mock_generator,1.0
CORR_ACC_00003200,correspondent_account,30110,43682910.94225887,RUB,2017-02-06,,0.0006403975646001373,BANK_050,bank,2024-12-31,nostro,Bank_050,False,mock_generator,1.0
CORR_ACC_00003201,correspondent_account,30110,-32697317.832764577,RUB,2024-06-04,,0.00048315676179142204,BANK_051,bank,2024-12-31,loro,Bank_051,False,mock_generator,1.0
CORR_ACC_00003202,correspondent_account,30110,5959078.862043777,RUB,2022-04-21,,0.000876213239338508,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00003203,correspondent_account,30102,113570175.77589794,RUB,2023-04-23,,2.839224183307154e-05,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00003204,correspondent_account,30114,1121603.7568841893,EUR,2018-02-25,,0.0005345120188218423,BANK_054,bank,2024-12-31,nostro,Bank_054,False,mock_generator,1.0
CORR_ACC_00003205,correspondent_account,30114,-638985.0397309163,RUB,2023-03-30,,3.6506160748412397e-05,BANK_055,bank,2024-12-31,loro,Bank_055,False,mock_generator,1.0
CORR_ACC_00003206,correspondent_account,30114,1173063.7189242828,USD,2017-10-29,,0.0009312181197371787,BANK_056,bank,2024-12-31,nostro,Bank_056,False,mock_generator,1.0
CORR_ACC_00003207,correspondent_account,30109,60300841.21389286,RUB,2021-02-11,,0.0008323374790950378,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00003208,correspondent_account,30102,780837.7920792119,USD,2017-07-26,,0.0007301003292558577,BANK_058,bank,2024-12-31,nostro,Bank_058,False,mock_generator,1.0
CORR_ACC_00003209,correspondent_account,30114,39966647.80646582,RUB,2024-03-28,,0.0005056233459289539,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00003210,correspondent_account,30109,2434402.283785444,RUB,2019-09-16,,8.937108152557439e-05,BANK_060,bank,2024-12-31,nostro,Bank_060,False,mock_generator,1.0
CORR_ACC_00003211,correspondent_account,30114,-5637233.65660221,RUB,2017-07-11,,0.00031220399802458056,BANK_061,bank,2024-12-31,loro,Bank_061,False,mock_generator,1.0
CORR_ACC_00003212,correspondent_account,30102,82505266.69526657,RUB,2021-10-06,,0.0005214845783287361,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00003213,correspondent_account,30114,-19041.60921935972,EUR,2021-04-08,,0.0006862249028364858,BANK_063,bank,2024-12-31,loro,Bank_063,False,mock_generator,1.0
CORR_ACC_00003214,correspondent_account,30114,18343467.31493916,RUB,2018-03-16,,0.00010669971601068064,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00003215,correspondent_account,30114,-3867.9807550153355,USD,2015-11-11,,0.000271744025110886,BANK_065,bank,2024-12-31,loro,Bank_065,False,mock_generator,1.0
CORR_ACC_00003216,correspondent_account,30109,2642989.4698294397,RUB,2015-11-16,,0.0009564701326581854,BANK_066,bank,2024-12-31,nostro,Bank_066,False,mock_generator,1.0
CORR_ACC_00003217,correspondent_account,30110,-20464064.476517662,RUB,2016-12-28,,0.0007723246436471376,BANK_067,bank,2024-12-31,loro,Bank_067,False,mock_generator,1.0
CORR_ACC_00003218,correspondent_account,30109,513694.07108295814,USD,2019-07-11,,0.0009839898108739075,BANK_068,bank,2024-12-31,nostro,Bank_068,False,mock_generator,1.0
CORR_ACC_00003219,correspondent_account,30114,3826245.787565469,RUB,2022-03-24,,0.0005711792137668751,BANK_069,bank,2024-12-31,nostro,Bank_069,False,mock_generator,1.0
CORR_ACC_00003220,correspondent_account,30110,9601233.62746469,RUB,2017-09-06,,5.690787585777135e-05,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00003221,correspondent_account,30109,87185.25875034799,CNY,2018-07-06,,0.00021341194641119545,BANK_071,bank,2024-12-31,nostro,Bank_071,False,mock_generator,1.0
CORR_ACC_00003222,correspondent_account,30109,34801599.88007716,RUB,2015-06-29,,0.0009569336421573585,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00003223,correspondent_account,30114,192589672.2633251,RUB,2023-12-25,,0.0007027597336031066,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00003224,correspondent_account,30114,10649381.814953063,RUB,2020-07-08,,1.7451135502739467e-05,BANK_074,bank,2024-12-31,nostro,Bank_074,False,mock_generator,1.0
CORR_ACC_00003225,correspondent_account,30114,-32607640.852488477,RUB,2015-12-16,,0.0008232821180458994,BANK_075,bank,2024-12-31,loro,Bank_075,False,mock_generator,1.0
CORR_ACC_00003226,correspondent_account,30102,305716.4405753923,EUR,2022-09-22,,0.0006453898674144269,BANK_076,bank,2024-12-31,nostro,Bank_076,False,mock_generator,1.0
CORR_ACC_00003227,correspondent_account,30110,1763954.9596355483,RUB,2024-06-05,,0.00014173283154224326,BANK_077,bank,2024-12-31,nostro,Bank_077,False,mock_generator,1.0
CORR_ACC_00003228,correspondent_account,30110,2088044.3217363846,RUB,2016-06-02,,0.00012242741867897556,BANK_078,bank,2024-12-31,nostro,Bank_078,False,mock_generator,1.0
CORR_ACC_00003229,correspondent_account,30109,81471390.42311977,RUB,2022-10-12,,0.0007234146958100184,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00003230,correspondent_account,30109,54776483.345602185,RUB,2019-03-24,,0.0008799089559789856,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00003231,correspondent_account,30109,254101.85432549712,USD,2015-12-14,,3.740787247107158e-05,BANK_081,bank,2024-12-31,nostro,Bank_081,False,mock_generator,1.0
CORR_ACC_00003232,correspondent_account,30102,-337375.1717746586,RUB,2022-08-18,,0.0004106521999973886,BANK_082,bank,2024-12-31,loro,Bank_082,False,mock_generator,1.0
CORR_ACC_00003233,correspondent_account,30102,15942907.801359683,RUB,2018-07-01,,0.0004402565914084109,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00003234,correspondent_account,30114,8744.977013563925,CNY,2023-10-28,,0.00018264377457377824,BANK_084,bank,2024-12-31,nostro,Bank_084,False,mock_generator,1.0
CORR_ACC_00003235,correspondent_account,30110,10013.768951846338,EUR,2024-01-12,,0.00027056690417487817,BANK_085,bank,2024-12-31,nostro,Bank_085,False,mock_generator,1.0
CORR_ACC_00003236,correspondent_account,30114,25684859.631728753,RUB,2020-10-30,,0.00017206430679020092,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00003237,correspondent_account,30109,52078.40016575885,EUR,2017-06-12,,0.0007714640321089027,BANK_087,bank,2024-12-31,nostro,Bank_087,False,mock_generator,1.0
CORR_ACC_00003238,correspondent_account,30110,68487250.56024909,RUB,2020-07-28,,0.00024251659173085073,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00003239,correspondent_account,30109,220659.91549921216,EUR,2016-09-29,,0.0009993497504834107,BANK_089,bank,2024-12-31,nostro,Bank_089,False,mock_generator,1.0
CORR_ACC_00003240,correspondent_account,30109,-104575462.76546952,RUB,2022-10-03,,0.0009787483987119428,BANK_090,bank,2024-12-31,loro,Bank_090,False,mock_generator,1.0
CORR_ACC_00003241,correspondent_account,30114,133565686.0095925,RUB,2021-07-24,,0.000618084366496637,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00003242,correspondent_account,30110,172407.5053146217,USD,2022-12-12,,8.147376087933479e-06,BANK_092,bank,2024-12-31,nostro,Bank_092,False,mock_generator,1.0
CORR_ACC_00003243,correspondent_account,30102,100000.0,RUB,2022-10-14,,0.00023703889676753953,BANK_093,bank,2024-12-31,nostro,Bank_093,False,mock_generator,1.0
CORR_ACC_00003244,correspondent_account,30109,-379528.2297527083,RUB,2019-01-23,,6.952022206567966e-05,BANK_094,bank,2024-12-31,loro,Bank_094,False,mock_generator,1.0
CORR_ACC_00003245,correspondent_account,30109,-505830.5328348608,USD,2021-11-14,,0.00047656896842066454,BANK_095,bank,2024-12-31,loro,Bank_095,False,mock_generator,1.0
CORR_ACC_00003246,correspondent_account,30114,32652.028267313122,EUR,2023-09-15,,0.0005302841812978183,BANK_096,bank,2024-12-31,nostro,Bank_096,False,mock_generator,1.0
CORR_ACC_00003247,correspondent_account,30102,-16882765.536362454,RUB,2015-02-04,,0.0006010314883565645,BANK_097,bank,2024-12-31,loro,Bank_097,False,mock_generator,1.0
CORR_ACC_00003248,correspondent_account,30109,169456.7905329648,USD,2021-04-04,,0.0009061630725103631,BANK_098,bank,2024-12-31,nostro,Bank_098,False,mock_generator,1.0
CORR_ACC_00003249,correspondent_account,30102,26057466.5331622,RUB,2021-03-17,,0.0005975614726232486,BANK_099,bank,2024-12-31,nostro,Bank_099,False,mock_generator,1.0
CORR_ACC_00003250,correspondent_account,30110,-88880.34640529794,EUR,2023-03-13,,0.00031339946715787083,BANK_100,bank,2024-12-31,loro,Bank_100,False,mock_generator,1.0
CORR_ACC_00003251,correspondent_account,30114,-107726.40439179263,USD,2016-05-31,,0.0009471017063218801,BANK_101,bank,2024-12-31,loro,Bank_101,False,mock_generator,1.0
CORR_ACC_00003252,correspondent_account,30102,-12877850.440149568,RUB,2016-03-21,,0.0006963585864093657,BANK_102,bank,2024-12-31,loro,Bank_102,False,mock_generator,1.0
CORR_ACC_00003253,correspondent_account,30110,-23397904.902184103,RUB,2023-03-26,,0.00034177999262757053,BANK_103,bank,2024-12-31,loro,Bank_103,False,mock_generator,1.0
CORR_ACC_00003254,correspondent_account,30114,3574.997254136667,USD,2023-03-11,,0.0005049050044423243,BANK_104,bank,2024-12-31,nostro,Bank_104,False,mock_generator,1.0
CORR_ACC_00003255,correspondent_account,30114,57125128.2249185,RUB,2022-02-18,,0.0002250169995007936,BANK_105,bank,2024-12-31,nostro,Bank_105,False,mock_generator,1.0
CORR_ACC_00003256,correspondent_account,30109,87102946.02179153,RUB,2024-03-04,,0.0008106612249724878,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00003257,correspondent_account,30110,168913508.12852812,RUB,2024-05-30,,0.000293692496321659,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00003258,correspondent_account,30110,-29033093.969410222,RUB,2020-01-23,,0.0005406288437027626,BANK_108,bank,2024-12-31,loro,Bank_108,False,mock_generator,1.0
CORR_ACC_00003259,correspondent_account,30109,-1219347.8253402258,RUB,2015-04-07,,0.00038065391996726817,BANK_109,bank,2024-12-31,loro,Bank_109,False,mock_generator,1.0
CORR_ACC_00003260,correspondent_account,30110,-738210.4267640355,EUR,2021-05-01,,0.00027213695733410286,BANK_110,bank,2024-12-31,loro,Bank_110,False,mock_generator,1.0
CORR_ACC_00003261,correspondent_account,30102,1000000.0,RUB,2016-09-06,,0.000643979074918887,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00003262,correspondent_account,30110,-23998684.269550823,RUB,2017-07-02,,0.000533584483207618,BANK_112,bank,2024-12-31,loro,Bank_112,False,mock_generator,1.0
CORR_ACC_00003263,correspondent_account,30110,1261557.728813132,EUR,2019-11-15,,0.00044753396518545387,BANK_113,bank,2024-12-31,nostro,Bank_113,False,mock_generator,1.0
CORR_ACC_00003264,correspondent_account,30110,-11794.996441401467,USD,2019-11-10,,0.0008605211785062608,BANK_114,bank,2024-12-31,loro,Bank_114,False,mock_generator,1.0
CORR_ACC_00003265,correspondent_account,30109,1928077.8209838974,RUB,2023-12-30,,0.0007776375828524023,BANK_115,bank,2024-12-31,nostro,Bank_115,False,mock_generator,1.0
CORR_ACC_00003266,correspondent_account,30109,99425.00631505529,USD,2017-05-18,,0.00013303692686236193,BANK_116,bank,2024-12-31,nostro,Bank_116,False,mock_generator,1.0
CORR_ACC_00003267,correspondent_account,30114,-2622678.876866408,USD,2020-11-04,,0.0009550085395777958,BANK_117,bank,2024-12-31,loro,Bank_117,False,mock_generator,1.0
CORR_ACC_00003268,correspondent_account,30109,28225202.05295751,RUB,2021-04-17,,0.0006852017933513487,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00003269,correspondent_account,30109,659702.1706582757,RUB,2017-06-10,,0.0005135208911615747,BANK_119,bank,2024-12-31,nostro,Bank_119,False,mock_generator,1.0
CORR_ACC_00003270,correspondent_account,30114,58295541.94725509,RUB,2019-04-03,,0.0003817588292854188,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00003271,correspondent_account,30114,-5330805.0298617855,RUB,2019-12-27,,0.00061611511233,BANK_121,bank,2024-12-31,loro,Bank_121,False,mock_generator,1.0
CORR_ACC_00003272,correspondent_account,30110,115831431.87048712,RUB,2020-09-30,,0.00036971730606863385,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00003273,correspondent_account,30109,-44299.66917813645,USD,2018-11-10,,0.00017446047885606884,BANK_123,bank,2024-12-31,loro,Bank_123,False,mock_generator,1.0
CORR_ACC_00003274,correspondent_account,30110,-229116.37267177165,USD,2020-09-22,,0.0005818431437105803,BANK_124,bank,2024-12-31,loro,Bank_124,False,mock_generator,1.0
CORR_ACC_00003275,correspondent_account,30109,-3197013.9400317087,RUB,2018-08-16,,0.0001723996149926761,BANK_125,bank,2024-12-31,loro,Bank_125,False,mock_generator,1.0
CORR_ACC_00003276,correspondent_account,30110,-40182.879365228,USD,2024-05-08,,0.0003738608794952574,BANK_126,bank,2024-12-31,loro,Bank_126,False,mock_generator,1.0
CORR_ACC_00003277,correspondent_account,30114,2199185.9605739154,RUB,2017-05-22,,0.0004363566123626307,BANK_127,bank,2024-12-31,nostro,Bank_127,False,mock_generator,1.0
CORR_ACC_00003278,correspondent_account,30102,739933.6741587986,RUB,2021-10-17,,0.0009638950703023962,BANK_128,bank,2024-12-31,nostro,Bank_128,False,mock_generator,1.0
CORR_ACC_00003279,correspondent_account,30114,39683922.03384656,RUB,2023-07-18,,0.00044262479426532416,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00003280,correspondent_account,30102,3584083.3985667764,RUB,2021-04-05,,0.0007356446482097909,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00003281,correspondent_account,30109,39392907.79164402,RUB,2022-09-07,,0.0007977166066031091,BANK_131,bank,2024-12-31,nostro,Bank_131,False,mock_generator,1.0
CORR_ACC_00003282,correspondent_account,30102,-61523.03597268594,USD,2022-01-07,,5.3806077779130385e-05,BANK_132,bank,2024-12-31,loro,Bank_132,False,mock_generator,1.0
CORR_ACC_00003283,correspondent_account,30110,796311.211137869,RUB,2015-11-16,,0.0006955245800150603,BANK_133,bank,2024-12-31,nostro,Bank_133,False,mock_generator,1.0
CORR_ACC_00003284,correspondent_account,30102,4931.299231480017,EUR,2019-12-31,,0.0005755656142594589,BANK_134,bank,2024-12-31,nostro,Bank_134,False,mock_generator,1.0
CORR_ACC_00003285,correspondent_account,30110,5154301.831723566,RUB,2021-03-09,,0.0001799531385669778,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00003286,correspondent_account,30110,18505596.37098187,RUB,2015-08-20,,0.0003659317953506063,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00003287,correspondent_account,30109,2702894.910960213,RUB,2016-03-30,,0.00010258187160709498,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00003288,correspondent_account,30114,79320927.44952603,RUB,2022-07-25,,0.0006496997788233709,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00003289,correspondent_account,30110,-139839.39742897634,EUR,2018-04-20,,0.000843649130451741,BANK_139,bank,2024-12-31,loro,Bank_139,False,mock_generator,1.0
CORR_ACC_00003290,correspondent_account,30114,-790446.1584107825,RUB,2024-06-20,,0.0005566779881124556,BANK_140,bank,2024-12-31,loro,Bank_140,False,mock_generator,1.0
CORR_ACC_00003291,correspondent_account,30102,37942.58460477244,EUR,2019-10-01,,0.0008545933321163154,BANK_141,bank,2024-12-31,nostro,Bank_141,False,mock_generator,1.0
CORR_ACC_00003292,correspondent_account,30102,-188886.68240365808,EUR,2024-06-17,,0.0008953233829802323,BANK_142,bank,2024-12-31,loro,Bank_142,False,mock_generator,1.0
CORR_ACC_00003293,correspondent_account,30109,92007.92767303527,USD,2022-01-24,,0.00019232555190750646,BANK_143,bank,2024-12-31,nostro,Bank_143,False,mock_generator,1.0
CORR_ACC_00003294,correspondent_account,30102,-38614.039775848185,USD,2015-11-22,,0.0003578017585241806,BANK_144,bank,2024-12-31,loro,Bank_144,False,mock_generator,1.0
CORR_ACC_00003295,correspondent_account,30109,-10225340.94716015,USD,2023-03-30,,0.0009385016145220687,BANK_145,bank,2024-12-31,loro,Bank_145,False,mock_generator,1.0
CORR_ACC_00003296,correspondent_account,30114,196357.74384465974,RUB,2020-07-10,,0.0002780983329905462,BANK_146,bank,2024-12-31,nostro,Bank_146,False,mock_generator,1.0
CORR_ACC_00003297,correspondent_account,30109,36008135.990647934,RUB,2020-07-07,,0.00011666348102557745,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00003298,correspondent_account,30102,30026356.699383825,RUB,2018-10-28,,0.0008710993526063729,BANK_148,bank,2024-12-31,nostro,Bank_148,False,mock_generator,1.0
CORR_ACC_00003299,correspondent_account,30102,8537.62797918302,CNY,2023-08-03,,0.0007726948485533192,BANK_149,bank,2024-12-31,nostro,Bank_149,False,mock_generator,1.0
CORR_ACC_00003300,correspondent_account,30110,10283736.305166392,RUB,2022-02-22,,0.0005361558985474624,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00003301,correspondent_account,30114,4893691.500719676,RUB,2015-06-24,,0.0006184035567335138,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00003302,correspondent_account,30114,-3447262.408982429,RUB,2016-01-24,,0.0005032171573156507,BANK_002,bank,2024-12-31,loro,Bank_002,False,mock_generator,1.0
CORR_ACC_00003303,correspondent_account,30114,-314764.78346992,USD,2022-12-21,,0.0008694741900336206,BANK_003,bank,2024-12-31,loro,Bank_003,False,mock_generator,1.0
CORR_ACC_00003304,correspondent_account,30114,18196855.55673282,RUB,2020-05-06,,0.0009284457309446722,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00003305,correspondent_account,30114,692388.7949832245,USD,2021-08-06,,0.00016402457387192315,BANK_005,bank,2024-12-31,nostro,Bank_005,False,mock_generator,1.0
CORR_ACC_00003306,correspondent_account,30102,-4258496.231695341,RUB,2018-09-25,,0.0009011014721964305,BANK_006,bank,2024-12-31,loro,Bank_006,False,mock_generator,1.0
CORR_ACC_00003307,correspondent_account,30109,2894078.459173391,EUR,2022-06-10,,0.0005552592004866946,BANK_007,bank,2024-12-31,nostro,Bank_007,False,mock_generator,1.0
CORR_ACC_00003308,correspondent_account,30109,47201441.5900006,RUB,2018-12-29,,0.0005947864339548642,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00003309,correspondent_account,30102,-613373.9966562958,RUB,2024-02-24,,8.778705514507312e-05,BANK_009,bank,2024-12-31,loro,Bank_009,False,mock_generator,1.0
CORR_ACC_00003310,correspondent_account,30102,7955237.330677385,RUB,2018-07-26,,0.0004796340011372623,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00003311,correspondent_account,30109,1214404.6790211808,USD,2017-05-27,,0.00070661705414685,BANK_011,bank,2024-12-31,nostro,Bank_011,False,mock_generator,1.0
CORR_ACC_00003312,correspondent_account,30109,52781803.727300934,RUB,2016-07-02,,6.28448724549826e-05,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00003313,correspondent_account,30110,550866.7201192094,EUR,2018-06-13,,0.0006962448874983273,BANK_013,bank,2024-12-31,nostro,Bank_013,False,mock_generator,1.0
CORR_ACC_00003314,correspondent_account,30109,50764.56885815046,EUR,2016-10-27,,0.00045939998225799633,BANK_014,bank,2024-12-31,nostro,Bank_014,False,mock_generator,1.0
CORR_ACC_00003315,correspondent_account,30109,-14326.00806061508,EUR,2022-09-12,,0.000810148270186596,BANK_015,bank,2024-12-31,loro,Bank_015,False,mock_generator,1.0
CORR_ACC_00003316,correspondent_account,30109,3005200.1983833774,RUB,2017-06-10,,1.4703582062469358e-05,BANK_016,bank,2024-12-31,nostro,Bank_016,False,mock_generator,1.0
CORR_ACC_00003317,correspondent_account,30114,4248.9599559712415,EUR,2015-06-10,,0.0006143563761668703,BANK_017,bank,2024-12-31,nostro,Bank_017,False,mock_generator,1.0
CORR_ACC_00003318,correspondent_account,30102,83671.09803770813,CNY,2024-01-02,,0.0004444169749426108,BANK_018,bank,2024-12-31,nostro,Bank_018,False,mock_generator,1.0
CORR_ACC_00003319,correspondent_account,30109,150740298.63639253,RUB,2016-11-13,,0.0008117952638063513,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00003320,correspondent_account,30110,130005.95231269875,USD,2018-10-17,,0.00045530082844389655,BANK_020,bank,2024-12-31,nostro,Bank_020,False,mock_generator,1.0
CORR_ACC_00003321,correspondent_account,30110,251508.23122814656,EUR,2024-03-19,,0.0004639549532506548,BANK_021,bank,2024-12-31,nostro,Bank_021,False,mock_generator,1.0
CORR_ACC_00003322,correspondent_account,30102,47663262.5624562,RUB,2018-05-12,,0.0008869974099432043,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00003323,correspondent_account,30102,135129620.6947337,RUB,2016-09-09,,0.0006218255805148942,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00003324,correspondent_account,30114,10000000000.0,RUB,2024-05-08,,0.0006788452652902028,BANK_024,bank,2024-12-31,nostro,Bank_024,False,mock_generator,1.0
CORR_ACC_00003325,correspondent_account,30114,-21055.90099885553,EUR,2024-04-11,,0.0005367762684421079,BANK_025,bank,2024-12-31,loro,Bank_025,False,mock_generator,1.0
CORR_ACC_00003326,correspondent_account,30109,-207782.9253563006,USD,2021-05-17,,8.257153696483666e-05,BANK_026,bank,2024-12-31,loro,Bank_026,False,mock_generator,1.0
CORR_ACC_00003327,correspondent_account,30109,-66106.1398810868,USD,2018-12-12,,0.000131855873412017,BANK_027,bank,2024-12-31,loro,Bank_027,False,mock_generator,1.0
CORR_ACC_00003328,correspondent_account,30110,-2030.9755849205778,EUR,2015-03-08,,0.0007803089531408386,BANK_028,bank,2024-12-31,loro,Bank_028,False,mock_generator,1.0
CORR_ACC_00003329,correspondent_account,30114,-2811032.199106653,RUB,2023-11-27,,0.0009166777851052982,BANK_029,bank,2024-12-31,loro,Bank_029,False,mock_generator,1.0
CORR_ACC_00003330,correspondent_account,30114,266957.269578653,USD,2017-10-31,,0.00036241401620308366,BANK_030,bank,2024-12-31,nostro,Bank_030,False,mock_generator,1.0
CORR_ACC_00003331,correspondent_account,30102,26124.890343530536,EUR,2021-07-20,,0.0005391723266091711,BANK_031,bank,2024-12-31,nostro,Bank_031,False,mock_generator,1.0
CORR_ACC_00003332,correspondent_account,30102,-14615.038655780398,USD,2016-03-17,,0.000266576762186502,BANK_032,bank,2024-12-31,loro,Bank_032,False,mock_generator,1.0
