instrument_id,instrument_type,balance_account,amount,currency,start_date,maturity_date,interest_rate,counterparty_id,counterparty_type,as_of_date,is_placement,counterparty_bank,credit_rating,data_source,version
MBK_00016647,interbank_loan,32101,2459730.7410420235,USD,2024-12-09,2025-01-08,0.053109292138697965,BANK_047,bank,2024-12-31,True,Bank_047,A,mock_generator,1.0
MBK_00016648,interbank_loan,32001,-15551231.659997962,RUB,2024-12-09,2025-06-07,0.159264855114719,BANK_048,bank,2024-12-31,False,Bank_048,AA,mock_generator,1.0
MBK_00016649,interbank_loan,32002,6765502.275780962,RUB,2024-12-14,2025-01-13,0.15633051835550993,BANK_049,bank,2024-12-31,True,Bank_049,A,mock_generator,1.0
MBK_00016650,interbank_loan,32001,5000000.0,RUB,2024-12-28,2025-01-04,0.1715779697937467,BANK_050,bank,2024-12-31,True,Bank_050,AAA,mock_generator,1.0
MBK_00016651,interbank_loan,32001,278274.4275355136,USD,2024-12-08,2025-03-08,0.05549438140761163,BANK_051,bank,2024-12-31,True,Bank_051,AA,mock_generator,1.0
MBK_00016652,interbank_loan,32002,1386201.181526616,USD,2024-12-17,2025-01-16,0.05029166730475745,BANK_052,bank,2024-12-31,True,Bank_052,BBB,mock_generator,1.0
MBK_00016653,interbank_loan,32001,10411816.67835159,RUB,2024-12-16,2025-01-15,0.17087501324527168,BANK_053,bank,2024-12-31,True,Bank_053,BBB,mock_generator,1.0
MBK_00016654,interbank_loan,32101,17732557.0738769,RUB,2024-12-25,2025-01-01,0.15517078988137775,BANK_054,bank,2024-12-31,True,Bank_054,BBB,mock_generator,1.0
MBK_00016655,interbank_loan,32102,-5000000.0,RUB,2024-12-08,2025-03-08,0.16240659884481404,BANK_055,bank,2024-12-31,False,Bank_055,AA,mock_generator,1.0
MBK_00016656,interbank_loan,32001,-46322247.70618127,RUB,2024-12-30,2025-06-28,0.15572448314798082,BANK_056,bank,2024-12-31,False,Bank_056,BBB,mock_generator,1.0
MBK_00016657,interbank_loan,32101,-99509629.26311673,RUB,2024-12-06,2025-01-05,0.16780733549609864,BANK_057,bank,2024-12-31,False,Bank_057,A,mock_generator,1.0
MBK_00016658,interbank_loan,32002,338230.1775499028,USD,2024-12-23,2025-03-23,0.06000724594640679,BANK_058,bank,2024-12-31,True,Bank_058,BBB,mock_generator,1.0
MBK_00016659,interbank_loan,32001,-981564.2250548922,USD,2024-12-12,2025-01-11,0.05374344708011474,BANK_059,bank,2024-12-31,False,Bank_059,BB,mock_generator,1.0
MBK_00016660,interbank_loan,32002,18669230.633613937,RUB,2024-12-18,2025-01-01,0.1642669012617618,BANK_060,bank,2024-12-31,True,Bank_060,A,mock_generator,1.0
MBK_00016661,interbank_loan,32002,66871463.908895396,RUB,2024-12-11,2025-01-10,0.16275616527445208,BANK_061,bank,2024-12-31,True,Bank_061,AA,mock_generator,1.0
MBK_00016662,interbank_loan,32002,-5000000.0,RUB,2024-12-27,2025-01-10,0.16187708922106317,BANK_062,bank,2024-12-31,False,Bank_062,A,mock_generator,1.0
MBK_00016663,interbank_loan,32001,5000000.0,RUB,2024-12-31,2025-01-14,0.17298980842058895,BANK_063,bank,2024-12-31,True,Bank_063,BBB,mock_generator,1.0
MBK_00016664,interbank_loan,32002,9740312.391928371,RUB,2024-12-19,2025-01-18,0.16914660456860986,BANK_064,bank,2024-12-31,True,Bank_064,A,mock_generator,1.0
MBK_00016665,interbank_loan,32101,116070265.7106784,RUB,2024-12-20,2025-01-19,0.15953286727475452,BANK_065,bank,2024-12-31,True,Bank_065,BBB,mock_generator,1.0
MBK_00016666,interbank_loan,32002,-7396280.21292846,RUB,2024-12-22,2025-06-20,0.155659553292453,BANK_066,bank,2024-12-31,False,Bank_066,BB,mock_generator,1.0
MBK_00016667,interbank_loan,32101,5000000.0,RUB,2024-12-19,2025-01-18,0.16208183495551612,BANK_067,bank,2024-12-31,True,Bank_067,A,mock_generator,1.0
MBK_00016668,interbank_loan,32001,-172216979.55539328,RUB,2024-12-21,2025-03-21,0.1665665504832835,BANK_068,bank,2024-12-31,False,Bank_068,A,mock_generator,1.0
MBK_00016669,interbank_loan,32002,-845790.5995289382,USD,2024-12-31,2025-01-01,0.0685335574644326,BANK_069,bank,2024-12-31,False,Bank_069,BBB,mock_generator,1.0
MBK_00016670,interbank_loan,32002,-16724943.220916636,RUB,2024-12-03,2025-03-03,0.15517380832544042,BANK_070,bank,2024-12-31,False,Bank_070,AA,mock_generator,1.0
MBK_00016671,interbank_loan,32001,-452156.8960904999,USD,2024-12-26,2025-01-09,0.06781709459556232,BANK_071,bank,2024-12-31,False,Bank_071,BBB,mock_generator,1.0
MBK_00016672,interbank_loan,32002,-58823.529411764706,USD,2024-12-08,2025-06-06,0.0564832939445435,BANK_072,bank,2024-12-31,False,Bank_072,A,mock_generator,1.0
MBK_00016673,interbank_loan,32101,5732601.62322955,USD,2024-12-25,2025-01-01,0.06488783155092881,BANK_073,bank,2024-12-31,True,Bank_073,A,mock_generator,1.0
MBK_00016674,interbank_loan,32102,-21826103.841135465,RUB,2024-12-31,2025-01-14,0.1616534132774121,BANK_074,bank,2024-12-31,False,Bank_074,BB,mock_generator,1.0
MBK_00016675,interbank_loan,32102,-58823.529411764706,EUR,2024-12-10,2025-03-10,0.04115540772695067,BANK_075,bank,2024-12-31,False,Bank_075,A,mock_generator,1.0
MBK_00016676,interbank_loan,32102,53359401.48760295,RUB,2024-12-10,2025-06-08,0.17137791386710766,BANK_076,bank,2024-12-31,True,Bank_076,A,mock_generator,1.0
MBK_00016677,interbank_loan,32002,218421.23019383595,USD,2024-12-20,2025-06-18,0.057507733186406285,BANK_077,bank,2024-12-31,True,Bank_077,AAA,mock_generator,1.0
MBK_00016678,interbank_loan,32101,-561073.2475877488,USD,2024-12-21,2025-01-04,0.06929421174846721,BANK_078,bank,2024-12-31,False,Bank_078,AA,mock_generator,1.0
MBK_00016679,interbank_loan,32102,117642.71144564243,EUR,2024-12-31,2025-01-01,0.053282653350794684,BANK_079,bank,2024-12-31,True,Bank_079,A,mock_generator,1.0
MBK_00016680,interbank_loan,32001,-3923559.9230812797,USD,2024-12-31,2025-01-01,0.056443312370215964,BANK_080,bank,2024-12-31,False,Bank_080,A,mock_generator,1.0
MBK_00016681,interbank_loan,32002,-58823.529411764706,USD,2024-12-31,2025-01-01,0.05254488655150682,BANK_081,bank,2024-12-31,False,Bank_081,BBB,mock_generator,1.0
MBK_00016682,interbank_loan,32002,-260479.93978187782,EUR,2024-12-31,2025-01-01,0.043003150252366514,BANK_082,bank,2024-12-31,False,Bank_082,AA,mock_generator,1.0
MBK_00016683,interbank_loan,32101,-199996105.7961039,RUB,2024-12-25,2025-01-01,0.15889430648189992,BANK_083,bank,2024-12-31,False,Bank_083,A,mock_generator,1.0
MBK_00016684,interbank_loan,32002,90057.23963726094,EUR,2024-12-04,2025-01-03,0.03615221439852041,BANK_084,bank,2024-12-31,True,Bank_084,A,mock_generator,1.0
MBK_00016685,interbank_loan,32102,19083955.253689524,RUB,2024-12-29,2025-01-05,0.1660790855905536,BANK_085,bank,2024-12-31,True,Bank_085,AAA,mock_generator,1.0
MBK_00016686,interbank_loan,32101,-23442157.697392426,RUB,2024-12-02,2025-03-02,0.1727280584894729,BANK_086,bank,2024-12-31,False,Bank_086,BBB,mock_generator,1.0
MBK_00016687,interbank_loan,32001,20070807.03626826,RUB,2024-12-17,2025-01-16,0.15699279403957633,BANK_087,bank,2024-12-31,True,Bank_087,A,mock_generator,1.0
MBK_00016688,interbank_loan,32002,-103991883.80875891,RUB,2024-12-22,2025-06-20,0.16496255961946418,BANK_088,bank,2024-12-31,False,Bank_088,BBB,mock_generator,1.0
MBK_00016689,interbank_loan,32102,121212942.3890396,RUB,2024-12-28,2025-01-04,0.15848084234246185,BANK_089,bank,2024-12-31,True,Bank_089,A,mock_generator,1.0
MBK_00016690,interbank_loan,32102,-103800476.8960204,RUB,2024-12-31,2025-01-01,0.1671434661797613,BANK_090,bank,2024-12-31,False,Bank_090,AAA,mock_generator,1.0
MBK_00016691,interbank_loan,32001,5000000.0,RUB,2024-12-31,2025-01-07,0.1747563556641504,BANK_091,bank,2024-12-31,True,Bank_091,BBB,mock_generator,1.0
MBK_00016692,interbank_loan,32102,5861246.889420244,RUB,2024-12-27,2025-01-03,0.16864942294762741,BANK_092,bank,2024-12-31,True,Bank_092,A,mock_generator,1.0
MBK_00016693,interbank_loan,32101,-91247.8773432124,USD,2024-12-29,2025-03-29,0.05084830921619515,BANK_093,bank,2024-12-31,False,Bank_093,A,mock_generator,1.0
MBK_00016694,interbank_loan,32001,-106980436.5665529,RUB,2024-12-03,2025-01-02,0.1687650429028868,BANK_094,bank,2024-12-31,False,Bank_094,A,mock_generator,1.0
MBK_00016695,interbank_loan,32001,5000000.0,RUB,2024-12-20,2025-03-20,0.16401191736261075,BANK_095,bank,2024-12-31,True,Bank_095,BBB,mock_generator,1.0
MBK_00016696,interbank_loan,32101,-171226453.66492057,RUB,2024-12-14,2025-06-12,0.17232267832316048,BANK_096,bank,2024-12-31,False,Bank_096,A,mock_generator,1.0
MBK_00016697,interbank_loan,32002,-10937305.69992856,RUB,2024-12-06,2025-06-04,0.1689319301308866,BANK_097,bank,2024-12-31,False,Bank_097,A,mock_generator,1.0
MBK_00016698,interbank_loan,32102,-1131618.427485269,USD,2024-12-28,2025-01-04,0.06713452292964538,BANK_098,bank,2024-12-31,False,Bank_098,A,mock_generator,1.0
MBK_00016699,interbank_loan,32002,-1486759.9980245125,USD,2024-12-04,2025-01-03,0.06361970196247076,BANK_099,bank,2024-12-31,False,Bank_099,AAA,mock_generator,1.0
MBK_00016700,interbank_loan,32002,5000000.0,RUB,2024-12-25,2025-03-25,0.16110668486758417,BANK_000,bank,2024-12-31,True,Bank_000,A,mock_generator,1.0
MBK_00016701,interbank_loan,32002,-66862725.927372016,RUB,2024-12-20,2025-03-20,0.1663881605007803,BANK_001,bank,2024-12-31,False,Bank_001,BB,mock_generator,1.0
MBK_00016702,interbank_loan,32101,-8991107.304853952,RUB,2024-12-17,2025-01-16,0.17038821211628993,BANK_002,bank,2024-12-31,False,Bank_002,AAA,mock_generator,1.0
MBK_00016703,interbank_loan,32001,637386.9963308695,USD,2024-12-31,2025-01-07,0.052617555821720174,BANK_003,bank,2024-12-31,True,Bank_003,AA,mock_generator,1.0
MBK_00016704,interbank_loan,32101,-14689560.734556,RUB,2024-12-06,2025-03-06,0.17054451921584118,BANK_004,bank,2024-12-31,False,Bank_004,BB,mock_generator,1.0
MBK_00016705,interbank_loan,32001,33120945.07749172,RUB,2024-12-25,2025-01-08,0.1689842818498257,BANK_005,bank,2024-12-31,True,Bank_005,AAA,mock_generator,1.0
MBK_00016706,interbank_loan,32002,5000000.0,RUB,2024-12-19,2025-06-17,0.16241551126580803,BANK_006,bank,2024-12-31,True,Bank_006,BB,mock_generator,1.0
MBK_00016707,interbank_loan,32002,157247157.45326084,RUB,2024-12-10,2025-06-08,0.1563925177275661,BANK_007,bank,2024-12-31,True,Bank_007,A,mock_generator,1.0
MBK_00016708,interbank_loan,32101,-932922.3222743256,EUR,2024-12-20,2025-01-19,0.05356647293835647,BANK_008,bank,2024-12-31,False,Bank_008,BBB,mock_generator,1.0
MBK_00016709,interbank_loan,32101,-3866936.45203855,USD,2024-12-31,2025-01-01,0.0612337288162036,BANK_009,bank,2024-12-31,False,Bank_009,BBB,mock_generator,1.0
MBK_00016710,interbank_loan,32101,184741.4041043441,EUR,2024-12-31,2025-01-01,0.048402019388364845,BANK_010,bank,2024-12-31,True,Bank_010,BBB,mock_generator,1.0
MBK_00016711,interbank_loan,32102,5000000.0,RUB,2024-12-21,2025-01-04,0.15797243600497204,BANK_011,bank,2024-12-31,True,Bank_011,A,mock_generator,1.0
MBK_00016712,interbank_loan,32001,-455545.8397555474,USD,2024-12-29,2025-01-05,0.06663781966896737,BANK_012,bank,2024-12-31,False,Bank_012,A,mock_generator,1.0
MBK_00016713,interbank_loan,32002,64661.69519033762,USD,2024-12-11,2025-01-10,0.054440600087496877,BANK_013,bank,2024-12-31,True,Bank_013,AA,mock_generator,1.0
MBK_00016714,interbank_loan,32001,-412172422.3739607,RUB,2024-12-22,2025-03-22,0.16946399168194579,BANK_014,bank,2024-12-31,False,Bank_014,A,mock_generator,1.0
MBK_00016715,interbank_loan,32002,14113132.314494874,RUB,2024-12-30,2025-01-06,0.16555444791668847,BANK_015,bank,2024-12-31,True,Bank_015,BBB,mock_generator,1.0
MBK_00016716,interbank_loan,32102,-13326072.391736465,RUB,2024-12-31,2025-01-01,0.15838277812126655,BANK_016,bank,2024-12-31,False,Bank_016,BBB,mock_generator,1.0
MBK_00016717,interbank_loan,32102,21754400.03423223,RUB,2024-12-31,2025-01-01,0.16819159022363606,BANK_017,bank,2024-12-31,True,Bank_017,BBB,mock_generator,1.0
MBK_00016718,interbank_loan,32101,58823.529411764706,EUR,2024-12-27,2025-01-03,0.040287214696050656,BANK_018,bank,2024-12-31,True,Bank_018,BBB,mock_generator,1.0
MBK_00016719,interbank_loan,32102,-38000793.78155304,RUB,2024-12-31,2025-01-14,0.16572720125074297,BANK_019,bank,2024-12-31,False,Bank_019,BBB,mock_generator,1.0
MBK_00016720,interbank_loan,32102,171764.6923810463,USD,2024-12-20,2025-01-03,0.061798880250805405,BANK_020,bank,2024-12-31,True,Bank_020,AA,mock_generator,1.0
MBK_00016721,interbank_loan,32002,-76756670.43460514,RUB,2024-12-30,2025-01-06,0.16105512982643422,BANK_021,bank,2024-12-31,False,Bank_021,BB,mock_generator,1.0
MBK_00016722,interbank_loan,32101,-392440.0248095674,USD,2024-12-12,2025-01-11,0.052455905998811954,BANK_022,bank,2024-12-31,False,Bank_022,BBB,mock_generator,1.0
MBK_00016723,interbank_loan,32001,-5397256.797093383,RUB,2024-12-31,2025-01-01,0.16342854205759713,BANK_023,bank,2024-12-31,False,Bank_023,AA,mock_generator,1.0
MBK_00016724,interbank_loan,32102,332510.2758081283,USD,2024-12-04,2025-06-02,0.05900604104013461,BANK_024,bank,2024-12-31,True,Bank_024,BBB,mock_generator,1.0
MBK_00016725,interbank_loan,32002,3093992.4966652486,EUR,2024-12-17,2025-01-16,0.04081895789768447,BANK_025,bank,2024-12-31,True,Bank_025,BBB,mock_generator,1.0
MBK_00016726,interbank_loan,32101,6135624.017583821,RUB,2024-12-26,2025-01-02,0.1724385149014386,BANK_026,bank,2024-12-31,True,Bank_026,A,mock_generator,1.0
MBK_00016727,interbank_loan,32002,-8573475.399100563,RUB,2024-12-31,2025-01-01,0.17441795687233433,BANK_027,bank,2024-12-31,False,Bank_027,BBB,mock_generator,1.0
MBK_00016728,interbank_loan,32101,-5000000.0,RUB,2024-12-22,2025-12-22,0.16293416548065565,BANK_028,bank,2024-12-31,False,Bank_028,BBB,mock_generator,1.0
MBK_00016729,interbank_loan,32002,12129488.872275686,RUB,2024-12-31,2025-12-31,0.17153636386126161,BANK_029,bank,2024-12-31,True,Bank_029,A,mock_generator,1.0
MBK_00016730,interbank_loan,32101,-45524286.45853018,RUB,2024-12-31,2025-01-07,0.1695701870104479,BANK_030,bank,2024-12-31,False,Bank_030,AA,mock_generator,1.0
MBK_00016731,interbank_loan,32102,-8848435.904511845,EUR,2024-12-14,2025-01-13,0.047135814605875265,BANK_031,bank,2024-12-31,False,Bank_031,BB,mock_generator,1.0
MBK_00016732,interbank_loan,32101,58823.529411764706,USD,2024-12-11,2025-01-10,0.0520916277255481,BANK_032,bank,2024-12-31,True,Bank_032,A,mock_generator,1.0
MBK_00016733,interbank_loan,32102,-197194816.59124908,RUB,2024-12-25,2025-01-01,0.17056714659963393,BANK_033,bank,2024-12-31,False,Bank_033,BB,mock_generator,1.0
MBK_00016734,interbank_loan,32101,5000000.0,RUB,2024-12-28,2025-01-04,0.1673544121036041,BANK_034,bank,2024-12-31,True,Bank_034,BBB,mock_generator,1.0
MBK_00016735,interbank_loan,32102,14659323.87893795,RUB,2024-12-31,2025-01-07,0.172656027050176,BANK_035,bank,2024-12-31,True,Bank_035,AAA,mock_generator,1.0
MBK_00016736,interbank_loan,32001,-974520.8504605123,USD,2024-12-29,2025-03-29,0.05815066362795815,BANK_036,bank,2024-12-31,False,Bank_036,BBB,mock_generator,1.0
MBK_00016737,interbank_loan,32002,22915479.4278126,RUB,2024-12-28,2025-01-04,0.17085905297324866,BANK_037,bank,2024-12-31,True,Bank_037,BBB,mock_generator,1.0
MBK_00016738,interbank_loan,32001,-71531496.14234462,RUB,2024-12-31,2025-01-01,0.16677303973548951,BANK_038,bank,2024-12-31,False,Bank_038,BBB,mock_generator,1.0
MBK_00016739,interbank_loan,32101,-22812306.523369476,RUB,2024-12-27,2025-01-03,0.16893203890472275,BANK_039,bank,2024-12-31,False,Bank_039,AA,mock_generator,1.0
MBK_00016740,interbank_loan,32101,-29557791.89144503,RUB,2024-12-30,2025-03-30,0.16173159591438505,BANK_040,bank,2024-12-31,False,Bank_040,AA,mock_generator,1.0
MBK_00016741,interbank_loan,32101,-58823.529411764706,USD,2024-12-09,2025-06-07,0.05757191124811457,BANK_041,bank,2024-12-31,False,Bank_041,BBB,mock_generator,1.0
MBK_00016742,interbank_loan,32102,854707.7804950605,USD,2024-12-31,2025-03-31,0.06213124846482605,BANK_042,bank,2024-12-31,True,Bank_042,AA,mock_generator,1.0
MBK_00016743,interbank_loan,32101,-108476.56304165201,EUR,2024-12-28,2025-01-27,0.04878220732212256,BANK_043,bank,2024-12-31,False,Bank_043,BB,mock_generator,1.0
MBK_00016744,interbank_loan,32102,-14089152.625104029,RUB,2024-12-30,2025-01-29,0.16730129534782442,BANK_044,bank,2024-12-31,False,Bank_044,A,mock_generator,1.0
MBK_00016745,interbank_loan,32002,-74281181.58268124,RUB,2024-12-25,2025-01-08,0.16964721282984957,BANK_045,bank,2024-12-31,False,Bank_045,A,mock_generator,1.0
MBK_00016746,interbank_loan,32001,36533525.94681213,USD,2024-12-31,2025-01-01,0.0579804193911335,BANK_046,bank,2024-12-31,True,Bank_046,BB,mock_generator,1.0
MBK_00016747,interbank_loan,32101,18172309.06698582,RUB,2024-12-04,2025-03-04,0.15817835309966802,BANK_047,bank,2024-12-31,True,Bank_047,BBB,mock_generator,1.0
MBK_00016748,interbank_loan,32001,5748712.347228533,RUB,2024-12-15,2025-01-14,0.16680147080315252,BANK_048,bank,2024-12-31,True,Bank_048,BBB,mock_generator,1.0
MBK_00016749,interbank_loan,32002,-748513.6461024546,USD,2024-12-07,2025-01-06,0.059099445266314436,BANK_049,bank,2024-12-31,False,Bank_049,BBB,mock_generator,1.0
MBK_00016750,interbank_loan,32001,21949164.86486364,RUB,2024-12-21,2025-01-04,0.16162146815964168,BANK_050,bank,2024-12-31,True,Bank_050,A,mock_generator,1.0
MBK_00016751,interbank_loan,32102,105093.86977996296,EUR,2024-12-26,2025-01-02,0.04916576314102837,BANK_051,bank,2024-12-31,True,Bank_051,A,mock_generator,1.0
MBK_00016752,interbank_loan,32001,-629248.2665886168,EUR,2024-12-02,2025-01-01,0.049335403149339055,BANK_052,bank,2024-12-31,False,Bank_052,AA,mock_generator,1.0
MBK_00016753,interbank_loan,32002,30494878.46957404,RUB,2024-12-31,2025-01-01,0.17174084621530653,BANK_053,bank,2024-12-31,True,Bank_053,A,mock_generator,1.0
MBK_00016754,interbank_loan,32102,197843.07194261815,USD,2024-12-14,2025-01-13,0.06297621947214865,BANK_054,bank,2024-12-31,True,Bank_054,A,mock_generator,1.0
MBK_00016755,interbank_loan,32001,5000000.0,RUB,2024-12-06,2025-12-06,0.15518243195714673,BANK_055,bank,2024-12-31,True,Bank_055,BBB,mock_generator,1.0
MBK_00016756,interbank_loan,32002,-69021054.1371501,RUB,2024-12-27,2025-01-03,0.1703314846289116,BANK_056,bank,2024-12-31,False,Bank_056,BBB,mock_generator,1.0
MBK_00016757,interbank_loan,32101,83590.87155907141,EUR,2024-12-12,2025-01-11,0.04716927678763895,BANK_057,bank,2024-12-31,True,Bank_057,BBB,mock_generator,1.0
MBK_00016758,interbank_loan,32102,1487197.1783167836,USD,2024-12-22,2025-01-05,0.0666416216445708,BANK_058,bank,2024-12-31,True,Bank_058,A,mock_generator,1.0
MBK_00016759,interbank_loan,32101,147211612.177228,RUB,2024-12-25,2025-01-08,0.1667884640991489,BANK_059,bank,2024-12-31,True,Bank_059,A,mock_generator,1.0
MBK_00016760,interbank_loan,32001,-19656970.046090636,RUB,2024-12-31,2025-01-01,0.17221376863836202,BANK_060,bank,2024-12-31,False,Bank_060,BBB,mock_generator,1.0
MBK_00016761,interbank_loan,32002,49821097.23847487,RUB,2024-12-31,2025-12-31,0.1598249560918342,BANK_061,bank,2024-12-31,True,Bank_061,AA,mock_generator,1.0
MBK_00016762,interbank_loan,32001,4619408.564235711,EUR,2024-12-30,2025-01-13,0.03586315352268185,BANK_062,bank,2024-12-31,True,Bank_062,A,mock_generator,1.0
MBK_00016763,interbank_loan,32001,-12560183.685321549,RUB,2024-12-13,2025-03-13,0.15680465494982035,BANK_063,bank,2024-12-31,False,Bank_063,A,mock_generator,1.0
MBK_00016764,interbank_loan,32002,17533941.485842288,RUB,2024-12-31,2025-01-01,0.17401940014582057,BANK_064,bank,2024-12-31,True,Bank_064,A,mock_generator,1.0
MBK_00016765,interbank_loan,32102,27018307.230796393,RUB,2024-12-19,2025-01-18,0.17069621055177447,BANK_065,bank,2024-12-31,True,Bank_065,BBB,mock_generator,1.0
MBK_00016766,interbank_loan,32102,272969850.63031024,RUB,2024-12-02,2025-01-01,0.15959452919826922,BANK_066,bank,2024-12-31,True,Bank_066,AA,mock_generator,1.0
MBK_00016767,interbank_loan,32001,679428.0459078981,EUR,2024-12-31,2025-01-01,0.04209650543881463,BANK_067,bank,2024-12-31,True,Bank_067,BBB,mock_generator,1.0
MBK_00016768,interbank_loan,32102,-103383482.84739345,RUB,2024-12-25,2025-01-08,0.17045000121346718,BANK_068,bank,2024-12-31,False,Bank_068,AA,mock_generator,1.0
MBK_00016769,interbank_loan,32001,-5000000.0,RUB,2024-12-28,2025-03-28,0.15925455145102826,BANK_069,bank,2024-12-31,False,Bank_069,A,mock_generator,1.0
MBK_00016770,interbank_loan,32101,-203985.16826843182,USD,2024-12-29,2025-01-12,0.05003346548369845,BANK_070,bank,2024-12-31,False,Bank_070,AA,mock_generator,1.0
MBK_00016771,interbank_loan,32101,162258.2272308774,USD,2024-12-13,2025-06-11,0.05342664305620344,BANK_071,bank,2024-12-31,True,Bank_071,BBB,mock_generator,1.0
MBK_00016772,interbank_loan,32101,-22824032.123453345,RUB,2024-12-16,2025-06-14,0.1560757163219125,BANK_072,bank,2024-12-31,False,Bank_072,AA,mock_generator,1.0
MBK_00016773,interbank_loan,32001,-201007577.36665955,RUB,2024-12-19,2025-01-18,0.17185968836862497,BANK_073,bank,2024-12-31,False,Bank_073,A,mock_generator,1.0
MBK_00016774,interbank_loan,32001,150008.80901539823,EUR,2024-12-24,2025-12-24,0.05368058951551248,BANK_074,bank,2024-12-31,True,Bank_074,A,mock_generator,1.0
MBK_00016775,interbank_loan,32002,-8195112.627862485,RUB,2024-12-28,2025-01-04,0.16497872161804822,BANK_075,bank,2024-12-31,False,Bank_075,BB,mock_generator,1.0
MBK_00016776,interbank_loan,32002,-5000000.0,RUB,2024-12-31,2025-01-07,0.15816004957364416,BANK_076,bank,2024-12-31,False,Bank_076,BBB,mock_generator,1.0
MBK_00016777,interbank_loan,32102,-5000000.0,RUB,2024-12-29,2025-01-05,0.17431080957026424,BANK_077,bank,2024-12-31,False,Bank_077,AA,mock_generator,1.0
MBK_00016778,interbank_loan,32101,-782982.7280530697,USD,2024-12-25,2025-01-01,0.05711369691796746,BANK_078,bank,2024-12-31,False,Bank_078,BBB,mock_generator,1.0
MBK_00016779,interbank_loan,32101,49476911.7695697,RUB,2024-12-19,2025-01-18,0.1730427857211512,BANK_079,bank,2024-12-31,True,Bank_079,AAA,mock_generator,1.0
MBK_00016780,interbank_loan,32101,-58823.529411764706,USD,2024-12-14,2025-03-14,0.059607216279697485,BANK_080,bank,2024-12-31,False,Bank_080,BBB,mock_generator,1.0
MBK_00016781,interbank_loan,32101,-27138397.597363956,RUB,2024-12-20,2025-01-19,0.15806823522980237,BANK_081,bank,2024-12-31,False,Bank_081,AAA,mock_generator,1.0
MBK_00016782,interbank_loan,32101,360717009.1592585,RUB,2024-12-27,2025-06-25,0.17308976581146665,BANK_082,bank,2024-12-31,True,Bank_082,BB,mock_generator,1.0
MBK_00016783,interbank_loan,32001,4198747.137940026,USD,2024-12-27,2025-01-03,0.05604171351987554,BANK_083,bank,2024-12-31,True,Bank_083,BBB,mock_generator,1.0
MBK_00016784,interbank_loan,32002,5000000.0,RUB,2024-12-08,2025-03-08,0.16009425256620724,BANK_084,bank,2024-12-31,True,Bank_084,BBB,mock_generator,1.0
MBK_00016785,interbank_loan,32001,-5000000.0,RUB,2024-12-15,2025-01-14,0.16600411281716845,BANK_085,bank,2024-12-31,False,Bank_085,BBB,mock_generator,1.0
MBK_00016786,interbank_loan,32101,335669783.699114,RUB,2024-12-31,2025-01-01,0.1662664835201156,BANK_086,bank,2024-12-31,True,Bank_086,AA,mock_generator,1.0
MBK_00016787,interbank_loan,32102,-785213.7811229696,USD,2024-12-13,2025-03-13,0.06744685180165498,BANK_087,bank,2024-12-31,False,Bank_087,BB,mock_generator,1.0
MBK_00016788,interbank_loan,32102,-202586745.39471325,RUB,2024-12-31,2025-01-01,0.1643089154478705,BANK_088,bank,2024-12-31,False,Bank_088,A,mock_generator,1.0
MBK_00016789,interbank_loan,32001,-53739871.58278466,RUB,2024-12-13,2025-12-13,0.16979903726123394,BANK_089,bank,2024-12-31,False,Bank_089,A,mock_generator,1.0
MBK_00016790,interbank_loan,32002,646186.5756429894,USD,2024-12-26,2025-01-09,0.06655757964553428,BANK_090,bank,2024-12-31,True,Bank_090,AA,mock_generator,1.0
MBK_00016791,interbank_loan,32002,5000000.0,RUB,2024-12-31,2025-01-07,0.1659165025003142,BANK_091,bank,2024-12-31,True,Bank_091,A,mock_generator,1.0
MBK_00016792,interbank_loan,32102,-1060026.593939128,EUR,2024-12-31,2025-01-14,0.041565746370608954,BANK_092,bank,2024-12-31,False,Bank_092,BBB,mock_generator,1.0
MBK_00016793,interbank_loan,32102,11295503.658784932,RUB,2024-12-27,2025-01-26,0.16779650791170858,BANK_093,bank,2024-12-31,True,Bank_093,BBB,mock_generator,1.0
MBK_00016794,interbank_loan,32001,-11470779.901653966,RUB,2024-12-31,2025-01-01,0.174400514247155,BANK_094,bank,2024-12-31,False,Bank_094,A,mock_generator,1.0
MBK_00016795,interbank_loan,32101,273850499.04067475,RUB,2024-12-25,2025-06-23,0.16688733000785805,BANK_095,bank,2024-12-31,True,Bank_095,BBB,mock_generator,1.0
MBK_00016796,interbank_loan,32002,-799929.7675383562,EUR,2024-12-09,2025-01-08,0.04950859233211522,BANK_096,bank,2024-12-31,False,Bank_096,A,mock_generator,1.0
MBK_00016797,interbank_loan,32001,-162565.87032920934,EUR,2024-12-06,2025-01-05,0.05442518032907321,BANK_097,bank,2024-12-31,False,Bank_097,A,mock_generator,1.0
MBK_00016798,interbank_loan,32001,-5237581.351325466,USD,2024-12-31,2025-01-01,0.05825187547363171,BANK_098,bank,2024-12-31,False,Bank_098,BB,mock_generator,1.0
MBK_00016799,interbank_loan,32001,58823.529411764706,EUR,2024-12-31,2025-01-01,0.04897189165231398,BANK_099,bank,2024-12-31,True,Bank_099,AA,mock_generator,1.0
MBK_00016800,interbank_loan,32102,37017798.82373694,RUB,2024-12-10,2025-01-09,0.17293993708044042,BANK_000,bank,2024-12-31,True,Bank_000,A,mock_generator,1.0
